458,133,0
743,961,1
99,121,1
129,468,1
556,669,1
381,103,0
113,444,1
467,786,1
743,175,0
790,636,0
872,922,1
481,858,1
329,528,1
224,495,1
197,488,1
39,787,1
289,534,1
583,630,1
399,670,1
170,789,1
472,294,0
217,331,1
375,163,0
962,244,0
1000,495,0
697,683,0
399,958,1
816,740,0
393,729,1
964,489,0
866,841,0
94,744,1
316,120,0
544,368,0
613,740,1
44,221,1
142,871,1
381,484,1
450,204,0
440,217,0
84,558,1
474,677,1
372,13,0
77,847,1
442,489,1
873,808,0
536,732,1
551,852,1
407,75,0
195,643,1
210,285,1
828,467,0
122,659,1
831,75,0
611,820,1
468,106,0
642,404,0
221,9,0
913,859,0
786,408,0
927,283,0
84,155,1
752,775,1
847,886,1
8,946,1
90,980,1
319,829,1
645,210,0
264,274,1
59,826,1
893,395,0
461,837,1
691,428,0
241,393,1
82,282,1
838,529,0
661,843,1
622,383,0
694,871,1
542,700,1
145,284,1
746,957,1
916,343,0
296,983,1
345,305,0
753,196,0
506,386,0
846,411,0
229,577,1
197,567,1
377,132,0
208,355,1
792,148,0
608,444,0
253,838,1
46,969,1
508,420,0
583,244,0
812,979,1
768,963,1
295,192,0
772,52,0
164,117,0
387,859,1
737,525,0
623,395,0
425,246,0
150,173,1
493,461,0
231,652,1
989,901,0
469,722,1
902,704,0
516,584,1
198,307,1
356,913,1
563,59,0
959,651,0
257,485,1
357,647,1
267,406,1
495,997,1
821,904,1
222,466,1
61,202,1
438,39,0
290,741,1
833,430,0
352,865,1
137,621,1
878,892,1
774,695,0
974,187,0
114,658,1
318,434,1
577,857,1
464,11,0
547,534,0
72,864,1
863,15,0
888,902,1
128,128,0
563,631,1
390,968,1
78,146,1
47,980,1
349,545,1
369,588,1
149,819,1
566,226,0
809,744,0
6,534,1
793,184,0
335,881,1
824,420,0
584,247,0
92,599,1
177,447,1
481,664,1
361,86,0
932,709,0
173,348,1
244,393,1
361,663,1
415,554,1
631,542,0
900,928,1
127,116,0
373,834,1
466,205,0
119,149,1
297,584,1
41,217,1
689,975,1
314,211,0
299,883,1
816,927,1
312,218,0
564,534,0
467,579,1
393,106,0
800,79,0
913,527,0
517,751,1
337,122,0
433,379,0
923,962,1
446,22,0
845,972,1
988,484,0
928,20,0
811,875,1
149,390,1
424,10,0
540,571,1
917,295,0
452,684,1
8,245,1
727,699,0
571,658,1
571,133,0
983,992,1
781,270,0
136,457,1
833,954,1
882,324,0
178,280,1
657,55,0
123,839,1
880,75,0
570,414,0
538,683,1
343,251,0
253,455,1
627,46,0
360,162,0
137,918,1
993,223,0
773,560,0
841,34,0
225,684,1
985,998,1
716,334,0
448,958,1
401,818,1
767,541,0
374,874,1
779,910,1
824,732,0
118,812,1
254,238,0
325,550,1
66,213,1
318,452,1
343,90,0
1,454,1
518,240,0
570,493,0
458,603,1
984,450,0
936,641,0
617,222,0
730,884,1
944,284,0
911,212,0
777,437,0
7,616,1
432,465,1
448,431,0
507,463,0
818,542,0
412,489,1
979,634,0
617,622,1
816,672,0
616,63,0
388,736,1
937,642,0
742,807,1
707,399,0
100,390,1
69,254,1
108,462,1
112,220,1
111,648,1
574,351,0
215,189,0
328,843,1
803,459,0
974,740,0
550,509,0
697,684,0
943,977,1
509,201,0
563,809,1
287,822,1
194,491,1
740,909,1
864,715,0
609,820,1
971,677,0
447,916,1
245,935,1
46,276,1
695,330,0
945,974,1
125,636,1
692,485,0
914,667,0
113,654,1
354,667,1
298,328,1
346,870,1
561,352,0
428,895,1
821,711,0
547,359,0
666,21,0
222,864,1
860,557,0
358,174,0
167,512,1
4,674,1
842,19,0
931,305,0
421,93,0
109,680,1
918,766,0
494,480,0
247,320,1
710,209,0
414,644,1
868,287,0
267,900,1
250,652,1
328,894,1
675,749,1
380,809,1
139,956,1
608,386,0
74,429,1
436,910,1
317,747,1
983,791,0
55,363,1
995,57,0
681,166,0
485,232,0
375,272,0
804,850,1
149,606,1
971,807,0
527,191,0
373,807,1
14,428,1
491,736,1
869,903,1
780,857,1
10,210,1
505,962,1
461,182,0
359,599,1
101,472,1
47,621,1
366,110,0
901,716,0
562,600,1
639,373,0
449,611,1
909,812,0
472,666,1
878,329,0
711,696,0
311,603,1
713,686,0
157,751,1
123,438,1
74,954,1
426,618,1
855,130,0
865,78,0
791,757,0
348,231,0
640,318,0
305,70,0
449,834,1
865,910,1
266,494,1
403,985,1
753,166,0
152,119,0
958,300,0
144,133,0
36,282,1
488,457,0
698,987,1
154,35,0
513,329,0
883,300,0
195,448,1
275,510,1
506,876,1
201,254,1
505,385,0
222,637,1
419,734,1
638,982,1
648,923,1
62,288,1
685,759,1
793,279,0
975,921,0
321,221,0
479,995,1
864,634,0
680,932,1
711,744,1
372,199,0
110,531,1
571,114,0
284,432,1
133,785,1
728,344,0
380,122,0
830,501,0
596,504,0
306,201,0
171,587,1
373,126,0
36,456,1
118,742,1
568,858,1
350,813,1
124,647,1
150,249,1
546,579,1
317,929,1
583,678,1
520,117,0
894,290,0
273,750,1
721,371,0
740,303,0
922,799,0
139,840,1
684,669,0
1000,466,0
266,533,1
221,420,1
785,841,1
264,760,1
615,460,0
433,683,1
124,417,1
585,980,1
561,64,0
856,310,0
764,988,1
702,521,0
245,621,1
608,125,0
116,483,1
814,606,0
82,68,0
471,426,0
454,661,1
148,668,1
1,310,1
436,462,1
327,461,1
844,523,0
247,880,1
873,556,0
57,829,1
964,669,0
691,713,1
248,530,1
83,365,1
355,959,1
205,503,1
973,640,0
683,911,1
397,770,1
53,658,1
697,59,0
383,984,1
903,681,0
640,288,0
657,509,0
950,60,0
731,861,1
965,12,0
262,546,1
454,773,1
381,745,1
493,438,0
667,15,0
873,288,0
57,16,0
535,697,1
781,210,0
175,230,1
499,399,0
308,883,1
611,252,0
839,882,1
208,894,1
319,366,1
394,795,1
350,305,0
906,235,0
675,38,0
572,431,0
291,22,0
600,911,1
447,949,1
518,476,0
790,824,1
779,751,0
473,147,0
443,324,0
697,177,0
780,923,1
575,135,0
835,353,0
340,885,1
221,788,1
927,363,0
471,346,0
825,856,1
528,800,1
51,403,1
509,421,0
470,908,1
481,564,1
474,279,0
382,287,0
492,611,1
688,125,0
646,510,0
777,670,0
750,182,0
395,718,1
190,572,1
20,781,1
572,786,1
661,231,0
438,854,1
144,396,1
898,192,0
828,981,1
362,331,0
929,721,0
554,583,1
859,925,1
980,773,0
921,380,0
245,220,0
848,624,0
181,666,1
71,710,1
309,885,1
566,337,0
539,944,1
426,723,1
862,242,0
463,786,1
79,416,1
981,863,0
433,833,1
800,503,0
473,586,1
400,578,1
542,500,0
296,900,1
279,568,1
723,796,1
1000,538,0
408,319,0
910,71,0
186,617,1
814,27,0
853,246,0
987,23,0
941,633,0
65,57,0
437,576,1
465,295,0
5,194,1
374,485,1
689,451,0
41,777,1
562,905,1
794,676,0
717,882,1
322,310,0
711,616,0
627,369,0
82,477,1
632,365,0
334,76,0
569,721,1
399,28,0
929,295,0
290,375,1
263,580,1
489,666,1
957,398,0
395,485,1
71,979,1
748,706,0
422,914,1
54,878,1
374,942,1
482,842,1
556,475,0
230,790,1
859,293,0
244,5,0
695,318,0
45,910,1
828,753,0
31,686,1
360,417,1
763,860,1
374,500,1
147,807,1
702,66,0
519,156,0
38,615,1
820,215,0
491,549,1
49,93,1
755,527,0
951,716,0
259,161,0
343,756,1
713,43,0
818,190,0
175,708,1
168,900,1
496,788,1
387,166,0
421,950,1
218,720,1
493,671,1
504,71,0
492,934,1
548,471,0
656,2,0
625,619,0
999,493,0
20,687,1
84,533,1
138,203,1
604,715,1
607,849,1
892,740,0
716,519,0
64,405,1
971,706,0
847,790,0
326,111,0
895,420,0
778,469,0
52,400,1
498,973,1
240,543,1
639,773,1
858,356,0
370,365,0
268,905,1
784,886,1
220,407,1
819,36,0
554,519,0
7,574,1
508,822,1
823,508,0
460,190,0
107,332,1
916,155,0
878,648,0
500,337,0
423,458,1
174,151,0
32,308,1
483,471,0
824,486,0
404,927,1
861,162,0
816,409,0
540,388,0
669,553,0
280,265,0
487,912,1
634,515,0
189,575,1
288,421,1
573,654,1
757,257,0
790,225,0
486,498,1
60,31,0
183,66,0
156,1,0
315,711,1
314,645,1
31,653,1
22,631,1
411,375,0
751,478,0
743,540,0
933,824,0
225,924,1
819,86,0
670,407,0
639,631,0
470,510,1
490,155,0
346,288,0
968,896,0
458,942,1
496,509,1
259,484,1
296,245,0
121,431,1
492,598,1
240,606,1
473,890,1
296,443,1
784,899,1
773,895,1
280,230,0
516,630,1
175,421,1
373,337,0
271,864,1
45,555,1
324,224,0
939,859,0
487,310,0
669,188,0
992,212,0
322,778,1
270,517,1
711,932,1
191,984,1
901,983,1
234,650,1
558,512,0
336,580,1
86,174,1
14,326,1
378,892,1
18,213,1
27,84,1
38,511,1
954,928,0
668,666,0
771,920,1
257,733,1
67,107,1
191,341,1
729,926,1
924,62,0
41,976,1
661,809,1
242,723,1
67,117,1
181,509,1
277,904,1
529,411,0
614,812,1
516,251,0
883,366,0
991,879,0
455,407,0
43,576,1
635,524,0
272,418,1
86,573,1
595,225,0
300,660,1
327,701,1
105,283,1
473,167,0
751,895,1
552,668,1
921,754,0
168,5,0
334,669,1
821,989,1
914,85,0
423,208,0
912,738,0
699,9,0
778,132,0
698,232,0
92,284,1
59,590,1
515,351,0
156,623,1
533,259,0
66,982,1
614,822,1
678,293,0
561,544,0
905,937,1
290,68,0
768,768,0
635,341,0
553,819,1
845,635,0
133,162,1
464,822,1
64,981,1
853,88,0
938,873,0
448,199,0
811,265,0
15,620,1
548,617,1
933,690,0
655,986,1
300,454,1
519,618,1
839,139,0
749,799,1
278,467,1
975,667,0
580,301,0
730,91,0
171,436,1
713,817,1
759,220,0
1000,99,0
812,907,1
636,988,1
778,661,0
292,180,0
978,213,0
216,691,1
604,76,0
546,8,0
574,133,0
848,519,0
800,977,1
389,425,1
769,551,0
622,538,0
356,828,1
421,338,0
761,512,0
296,973,1
27,756,1
49,818,1
302,345,1
384,663,1
828,332,0
303,616,1
785,161,0
271,43,0
174,876,1
523,835,1
126,726,1
859,116,0
617,891,1
587,59,0
135,826,1
423,226,0
938,1000,1
263,331,1
721,175,0
92,300,1
292,169,0
990,514,0
504,8,0
592,975,1
355,571,1
117,331,1
480,449,0
111,556,1
368,938,1
721,884,1
61,787,1
419,917,1
834,586,0
710,944,1
609,313,0
848,129,0
710,993,1
610,388,0
378,545,1
945,815,0
530,894,1
279,384,1
944,696,0
627,791,1
70,737,1
252,296,1
580,660,1
727,930,1
790,528,0
116,553,1
763,274,0
319,878,1
179,672,1
994,381,0
199,292,1
34,185,1
370,509,1
673,660,0
969,993,1
911,171,0
650,964,1
521,605,1
865,76,0
571,994,1
953,776,0
584,938,1
415,995,1
900,332,0
738,32,0
741,357,0
908,211,0
119,14,0
130,992,1
796,769,0
586,394,0
316,602,1
192,818,1
207,885,1
825,414,0
824,152,0
290,666,1
678,691,1
318,78,0
167,355,1
630,22,0
427,208,0
252,884,1
155,170,1
536,681,1
282,972,1
410,417,1
38,626,1
862,690,0
259,200,0
743,817,1
185,778,1
841,387,0
996,518,0
220,939,1
165,269,1
644,39,0
542,929,1
147,505,1
562,296,0
450,24,0
113,688,1
202,94,0
420,700,1
658,148,0
720,938,1
175,22,0
897,379,0
266,159,0
989,178,0
528,684,1
736,979,1
640,72,0
84,940,1
314,368,1
237,490,1
75,131,1
492,672,1
348,263,0
927,295,0
81,631,1
572,151,0
277,119,0
344,47,0
788,272,0
15,968,1
458,900,1
70,494,1
650,178,0
75,161,1
847,831,0
105,899,1
497,370,0
501,313,0
590,258,0
586,914,1
108,1,0
147,614,1
278,107,0
233,372,1
759,52,0
502,772,1
900,290,0
353,700,1
622,549,0
623,442,0
889,515,0
308,54,0
360,381,1
306,958,1
230,159,0
837,673,0
986,449,0
838,606,0
695,151,0
339,523,1
260,230,0
365,60,0
2,512,1
143,365,1
557,353,0
75,168,1
313,214,0
865,587,0
71,221,1
343,582,1
839,456,0
644,106,0
292,465,1
932,83,0
203,703,1
373,416,1
204,513,1
764,31,0
316,639,1
231,816,1
565,727,1
493,827,1
718,774,1
646,797,1
68,667,1
977,836,0
347,11,0
46,543,1
805,230,0
449,41,0
30,833,1
457,476,1
260,734,1
717,881,1
851,203,0
910,775,0
72,388,1
287,27,0
173,499,1
592,292,0
189,155,0
713,323,0
64,722,1
332,220,0
634,437,0
543,757,1
612,296,0
529,524,0
58,929,1
428,363,0
627,80,0
990,464,0
442,452,1
185,578,1
218,352,1
800,784,0
12,105,1
238,851,1
219,539,1
602,256,0
189,470,1
557,716,1
351,561,1
656,223,0
743,123,0
955,157,0
163,973,1
323,582,1
855,393,0
391,989,1
956,311,0
198,786,1
455,585,1
217,339,1
532,750,1
476,114,0
502,626,1
76,861,1
294,579,1
230,943,1
391,712,1
716,326,0
554,366,0
832,734,0
255,312,1
489,740,1
33,950,1
507,74,0
331,392,1
249,820,1
707,137,0
105,902,1
494,626,1
400,77,0
631,562,0
923,835,0
418,605,1
985,941,0
80,184,1
485,195,0
576,295,0
77,234,1
810,856,1
498,73,0
816,790,0
677,115,0
155,966,1
482,408,0
658,780,1
58,202,1
716,646,0
49,275,1
699,953,1
757,241,0
975,544,0
606,624,1
998,558,0
805,296,0
679,27,0
618,544,0
596,802,1
53,539,1
423,675,1
454,981,1
86,329,1
208,7,0
517,930,1
628,420,0
38,825,1
514,383,0
893,576,0
210,547,1
343,134,0
813,919,1
224,13,0
965,447,0
931,722,0
149,821,1
884,234,0
5,490,1
602,286,0
158,281,1
656,589,0
811,17,0
995,472,0
96,594,1
238,732,1
581,314,0
707,713,1
384,96,0
488,275,0
528,121,0
439,456,1
598,832,1
755,237,0
710,559,0
54,456,1
998,933,0
213,485,1
41,269,1
21,238,1
934,838,0
733,143,0
288,915,1
311,202,0
475,571,1
483,873,1
140,170,1
817,632,0
19,987,1
602,867,1
737,62,0
703,729,1
141,123,0
270,459,1
637,166,0
716,302,0
507,126,0
87,770,1
520,230,0
833,40,0
12,274,1
165,386,1
221,138,0
978,204,0
342,53,0
698,716,1
207,316,1
686,964,1
605,38,0
678,910,1
682,997,1
107,503,1
660,510,0
540,568,1
182,715,1
272,53,0
415,866,1
735,83,0
842,474,0
851,793,0
890,467,0
800,884,1
948,650,0
410,244,0
344,384,1
771,342,0
64,370,1
768,799,1
71,47,0
980,95,0
414,949,1
413,484,1
564,985,1
463,892,1
760,330,0
469,924,1
402,591,1
722,845,1
821,215,0
164,29,0
325,330,1
962,856,0
48,94,1
354,347,0
894,454,0
3,317,1
175,50,0
123,878,1
378,360,0
1,833,1
377,703,1
164,216,1
388,848,1
320,792,1
840,673,0
622,95,0
632,936,1
788,939,1
729,196,0
319,781,1
613,929,1
670,729,1
355,184,0
117,778,1
431,836,1
791,42,0
368,186,0
776,92,0
232,646,1
942,339,0
118,591,1
377,970,1
206,304,1
89,301,1
812,379,0
928,193,0
523,858,1
73,973,1
952,72,0
498,563,1
131,269,1
667,873,1
763,239,0
699,741,1
403,914,1
826,431,0
823,882,1
267,8,0
708,668,0
650,949,1
448,652,1
76,784,1
535,577,1
218,891,1
636,534,0
460,897,1
658,317,0
539,178,0
586,143,0
940,315,0
202,660,1
352,904,1
293,984,1
13,184,1
583,782,1
625,368,0
519,888,1
95,894,1
818,199,0
225,22,0
660,544,0
830,942,1
679,774,1
916,192,0
557,566,1
131,34,0
837,522,0
128,305,1
115,2,0
363,343,0
656,992,1
810,171,0
356,710,1
926,327,0
134,46,0
85,785,1
301,673,1
15,957,1
139,361,1
254,604,1
133,752,1
42,31,0
379,988,1
230,392,1
105,201,1
293,149,0
681,588,0
873,979,1
798,114,0
327,342,1
306,909,1
50,43,0
672,123,0
538,105,0
744,528,0
288,764,1
612,160,0
855,370,0
624,478,0
545,365,0
412,23,0
237,964,1
16,466,1
705,687,0
462,266,0
58,779,1
389,456,1
445,63,0
481,727,1
75,450,1
468,811,1
128,938,1
373,173,0
178,825,1
154,571,1
611,14,0
454,646,1
366,443,1
598,980,1
226,781,1
914,585,0
573,511,0
850,299,0
818,398,0
193,918,1
582,704,1
856,205,0
297,574,1
102,236,1
80,337,1
132,766,1
504,171,0
256,867,1
250,696,1
735,549,0
178,773,1
268,254,0
877,355,0
107,797,1
688,624,0
179,347,1
189,703,1
933,452,0
606,679,1
927,655,0
362,738,1
807,888,1
699,706,1
261,446,1
453,596,1
212,984,1
757,27,0
657,605,0
236,610,1
140,706,1
143,398,1
706,791,1
995,316,0
6,732,1
520,806,1
746,813,1
573,733,1
696,102,0
381,425,1
796,895,1
468,416,0
925,604,0
311,689,1
6,954,1
628,352,0
506,873,1
805,965,1
384,216,0
624,338,0
469,643,1
455,533,1
350,429,1
411,659,1
314,137,0
914,914,0
91,771,1
615,471,0
701,617,0
273,255,0
348,231,0
358,122,0
477,10,0
577,550,0
797,863,1
377,45,0
458,919,1
321,821,1
957,374,0
141,938,1
290,416,1
477,664,1
746,290,0
853,969,1
11,810,1
252,86,0
11,309,1
905,293,0
322,620,1
744,640,0
124,686,1
320,540,1
495,924,1
936,260,0
525,221,0
219,362,1
762,636,0
501,259,0
65,80,1
879,328,0
994,154,0
161,46,0
244,999,1
621,669,1
866,118,0
411,743,1
87,484,1
4,571,1
910,845,0
906,603,0
324,870,1
11,572,1
136,795,1
764,266,0
503,716,1
928,573,0
972,509,0
732,787,1
330,218,0
756,381,0
439,491,1
381,910,1
620,963,1
636,96,0
873,979,1
891,317,0
518,771,1
117,905,1
134,722,1
225,440,1
158,796,1
527,963,1
682,86,0
177,173,0
207,526,1
564,377,0
571,417,0
629,66,0
561,939,1
529,912,1
671,430,0
802,417,0
254,56,0
437,37,0
571,321,0
527,688,1
561,291,0
751,398,0
277,471,1
991,409,0
394,899,1
697,659,0
191,253,1
408,984,1
52,651,1
349,213,0
762,495,0
719,894,1
211,83,0
606,807,1
459,96,0
213,54,0
299,745,1
804,123,0
939,681,0
254,535,1
488,520,1
361,213,0
361,871,1
85,572,1
817,998,1
181,981,1
283,155,0
260,193,0
357,110,0
671,511,0
562,487,0
433,594,1
599,303,0
498,824,1
883,749,0
848,864,1
827,275,0
737,596,0
403,479,1
395,363,0
679,910,1
60,979,1
628,552,0
41,911,1
654,452,0
871,717,0
228,651,1
595,733,1
877,713,0
1000,127,0
688,30,0
928,64,0
832,576,0
725,261,0
526,363,0
76,950,1
17,641,1
206,74,0
23,252,1
61,654,1
160,608,1
233,161,0
666,720,1
49,210,1
549,550,1
920,34,0
671,890,1
655,147,0
161,652,1
740,241,0
977,815,0
767,495,0
358,828,1
685,853,1
370,499,1
643,324,0
217,377,1
233,537,1
483,748,1
208,212,1
392,310,0
232,747,1
950,281,0
566,165,0
969,274,0
42,382,1
64,401,1
705,341,0
945,689,0
301,623,1
46,565,1
891,107,0
153,666,1
785,991,1
790,500,0
197,918,1
818,799,0
84,304,1
52,337,1
436,752,1
515,572,1
170,676,1
378,284,0
83,941,1
760,393,0
307,143,0
728,263,0
877,44,0
323,697,1
644,109,0
484,644,1
37,859,1
411,451,1
674,530,0
660,596,0
108,181,1
778,955,1
296,327,1
94,918,1
888,307,0
494,917,1
37,67,1
188,576,1
960,464,0
866,100,0
235,358,1
421,872,1
998,886,0
116,730,1
718,895,1
201,740,1
675,712,1
918,893,0
660,201,0
333,264,0
766,676,0
821,835,1
951,622,0
615,828,1
194,91,0
177,804,1
368,784,1
910,366,0
941,725,0
232,19,0
541,714,1
131,709,1
160,833,1
496,567,1
516,647,1
861,811,0
793,891,1
783,111,0
486,367,0
921,749,0
343,58,0
140,896,1
895,725,0
518,915,1
600,220,0
575,154,0
873,508,0
711,471,0
743,314,0
380,919,1
491,800,1
377,548,1
719,749,1
670,484,0
181,353,1
844,856,1
234,958,1
849,414,0
328,546,1
640,611,0
460,127,0
613,54,0
78,357,1
4,443,1
239,542,1
519,484,0
670,778,1
901,8,0
483,788,1
232,176,0
32,866,1
231,339,1
289,177,0
118,663,1
