997,683,1
247,570,0
172,977,0
493,50,1
969,333,1
950,177,1
898,765,1
775,866,0
617,253,1
896,18,1
537,945,0
532,984,0
984,525,1
897,374,1
473,78,1
151,571,0
667,650,1
610,60,1
189,272,0
207,468,0
311,994,0
215,528,0
78,824,0
43,371,0
707,385,1
753,914,0
978,381,1
410,398,1
655,669,0
336,142,1
542,378,1
585,398,1
771,532,1
733,208,1
134,333,0
847,87,1
692,871,0
737,977,0
967,280,1
225,481,0
180,571,0
812,95,1
486,729,0
938,893,1
457,908,0
624,554,1
66,9,1
91,793,0
734,474,1
465,168,1
287,535,0
379,352,1
581,47,1
958,330,1
603,884,0
91,507,0
4,512,0
209,893,0
834,678,1
68,169,0
171,581,0
257,584,0
344,406,0
633,107,1
254,559,0
153,855,0
711,796,0
110,644,0
999,359,1
218,622,0
254,436,0
559,887,0
246,171,1
934,17,1
198,130,1
161,75,1
22,520,0
624,135,1
275,76,1
539,391,1
816,835,0
669,750,0
469,666,0
165,708,0
500,754,0
876,610,1
190,49,1
259,393,0
190,312,0
801,700,1
526,644,0
884,417,1
139,771,0
234,491,0
44,723,0
784,908,0
387,385,1
447,682,0
185,691,0
440,456,0
698,414,1
788,322,1
658,100,1
577,716,0
719,625,1
175,737,0
738,278,1
652,513,1
484,343,1
257,925,0
213,142,1
78,489,0
759,328,1
992,661,1
433,743,0
970,514,1
555,294,1
802,655,1
465,247,1
650,641,1
999,462,1
451,88,1
488,524,0
558,591,0
325,750,0
261,804,0
884,134,1
765,201,1
139,911,0
271,170,1
322,695,0
997,329,1
148,985,0
112,827,0
727,830,0
706,489,1
306,15,1
872,636,1
521,841,0
364,727,0
577,404,1
688,286,1
890,227,1
790,721,1
951,684,1
312,1,1
958,658,1
566,974,0
600,421,1
959,775,1
124,816,0
817,62,1
24,217,0
37,839,0
229,944,0
596,771,0
443,205,1
483,912,0
792,138,1
121,363,0
347,958,0
325,834,0
456,646,0
831,759,1
564,271,1
396,70,1
49,732,0
558,813,0
42,742,0
450,339,1
986,454,1
851,989,0
414,746,0
187,27,1
444,737,0
347,776,0
701,944,0
941,349,1
51,635,0
680,944,0
224,906,0
981,844,1
101,738,0
184,62,1
742,703,1
385,421,0
9,610,0
686,253,1
163,264,0
391,149,1
777,165,1
97,757,0
38,779,0
862,559,1
541,385,1
91,269,0
955,469,1
505,449,1
298,466,0
530,189,1
201,804,0
942,422,1
363,889,0
895,732,1
522,164,1
747,225,1
797,956,0
791,696,1
7,594,0
572,801,0
684,287,1
388,393,0
352,551,0
297,19,1
471,161,1
703,164,1
314,224,1
467,532,0
367,593,0
169,898,0
709,683,1
907,380,1
58,356,0
15,677,0
787,945,0
244,963,0
701,331,1
937,122,1
90,243,0
298,849,0
28,902,0
816,683,1
399,500,0
553,36,1
24,566,0
14,842,0
697,479,1
105,361,0
879,253,1
667,878,0
301,486,0
54,906,0
587,971,0
664,195,1
508,693,0
133,497,0
63,17,1
698,340,1
921,108,1
985,852,1
818,853,0
475,698,0
86,284,0
874,675,1
684,109,1
734,933,0
312,332,0
747,315,1
643,672,0
759,368,1
486,244,1
96,714,0
355,867,0
135,751,0
826,732,1
125,448,0
764,145,1
993,951,1
235,409,0
798,311,1
212,960,0
688,725,0
685,399,1
807,422,1
902,619,1
490,278,1
137,51,1
578,291,1
358,952,0
88,769,0
6,885,0
739,874,0
284,815,0
68,829,0
388,798,0
767,659,1
561,81,1
672,109,1
552,225,1
92,219,0
306,148,1
849,128,1
476,3,1
486,209,1
978,584,1
437,405,1
631,382,1
726,493,1
684,345,1
392,798,0
888,585,1
153,916,0
675,563,1
865,443,1
769,198,1
110,955,0
941,852,1
604,945,0
385,260,1
553,935,0
549,775,0
892,987,0
845,387,1
644,61,1
675,373,1
298,250,1
130,317,0
190,62,1
103,469,0
159,494,0
634,174,1
180,735,0
522,973,0
804,464,1
742,364,1
690,431,1
536,975,0
804,845,0
82,459,0
750,974,0
307,182,1
562,882,0
567,580,0
604,892,0
514,263,1
593,224,1
606,569,1
471,899,0
653,147,1
748,828,0
224,316,0
168,57,1
186,247,0
486,598,0
524,4,1
500,316,1
726,661,1
313,193,1
704,494,1
404,441,0
111,577,0
247,569,0
383,982,0
267,698,0
366,22,1
391,69,1
323,349,0
67,280,0
709,126,1
302,208,1
676,594,1
442,796,0
514,875,0
363,948,0
680,97,1
501,464,1
281,264,1
512,160,1
316,944,0
624,477,1
882,96,1
938,914,1
727,392,1
584,45,1
63,864,0
333,137,1
801,369,1
837,883,0
295,915,0
754,750,1
25,802,0
245,647,0
170,246,0
594,900,0
305,877,0
255,140,1
767,118,1
951,97,1
729,746,0
416,911,0
882,40,1
749,833,0
745,396,1
668,372,1
795,3,1
937,265,1
732,520,1
368,581,0
175,550,0
797,488,1
141,903,0
853,64,1
648,821,0
526,289,1
965,526,1
779,682,1
253,196,1
802,610,1
170,759,0
127,195,0
685,796,0
94,741,0
790,246,1
518,870,0
980,1,1
630,163,1
976,108,1
301,421,0
395,799,0
153,201,0
983,565,1
659,303,1
50,695,0
276,629,0
935,958,0
748,670,1
714,994,0
86,867,0
855,162,1
798,747,1
117,553,0
320,34,1
445,915,0
170,554,0
271,773,0
786,34,1
348,797,0
549,629,0
475,942,0
382,258,1
511,848,0
670,402,1
559,578,0
361,211,1
966,564,1
147,424,0
537,544,0
748,615,1
331,668,0
823,489,1
724,499,1
497,15,1
81,11,1
844,264,1
729,345,1
423,211,1
714,482,1
164,546,0
379,340,1
587,884,0
812,931,0
734,673,1
57,19,1
923,306,1
599,647,0
369,372,0
504,145,1
644,312,1
638,483,1
832,820,1
982,166,1
814,497,1
442,141,1
781,537,1
18,739,0
903,271,1
357,982,0
235,215,1
701,853,0
987,398,1
933,664,1
550,466,1
837,151,1
92,955,0
929,749,1
670,720,0
755,970,0
488,721,0
190,391,0
27,646,0
133,69,1
994,484,1
331,633,0
855,593,1
163,37,1
437,977,0
66,969,0
490,338,1
460,738,0
136,747,0
86,457,0
173,162,1
325,497,0
410,374,1
109,595,0
279,911,0
839,71,1
551,454,1
290,82,1
664,925,0
218,91,1
232,515,0
920,678,1
97,239,0
460,422,1
587,382,1
479,356,1
199,119,1
380,516,0
570,389,1
826,554,1
867,88,1
183,257,0
564,332,1
651,679,0
572,83,1
799,954,0
462,729,0
533,953,0
607,911,0
940,711,1
984,193,1
439,344,1
612,202,1
446,604,0
259,410,0
157,314,0
978,478,1
156,830,0
325,639,0
588,911,0
233,80,1
271,616,0
609,539,1
877,942,0
997,746,1
152,118,1
118,573,0
19,948,0
868,901,0
23,757,0
738,678,1
399,696,0
286,331,0
579,282,1
654,659,0
769,767,1
734,837,0
203,555,0
154,348,0
121,440,0
782,936,0
879,152,1
927,261,1
292,233,1
29,404,0
721,417,1
917,633,1
14,197,0
881,815,1
378,623,0
500,96,1
211,242,0
417,145,1
159,372,0
296,4,1
334,985,0
449,604,0
783,959,0
406,524,0
673,441,1
763,235,1
451,382,1
191,361,0
721,434,1
779,259,1
848,888,0
461,133,1
412,915,0
634,645,0
392,214,1
649,340,1
726,684,1
946,959,0
241,638,0
600,385,1
589,387,1
92,74,1
212,342,0
78,587,0
345,587,0
306,39,1
156,723,0
70,759,0
845,982,0
842,608,1
116,920,0
350,61,1
319,426,0
55,740,0
486,55,1
716,221,1
709,794,0
581,485,1
313,532,0
247,210,1
523,330,1
28,371,0
950,327,1
247,984,0
538,487,1
626,184,1
184,469,0
20,860,0
900,467,1
351,55,1
902,371,1
431,680,0
82,529,0
721,871,0
298,788,0
532,957,0
260,876,0
761,791,0
548,269,1
308,581,0
999,865,1
482,824,0
722,765,0
506,478,1
790,556,1
953,881,1
602,724,0
121,620,0
533,38,1
858,994,0
446,332,1
672,178,1
866,772,1
79,242,0
596,290,1
697,455,1
970,14,1
944,437,1
617,493,1
346,882,0
608,331,1
720,628,1
910,123,1
856,71,1
530,354,1
695,761,0
242,283,0
975,389,1
148,703,0
119,49,1
962,725,1
45,141,0
720,997,0
928,851,1
856,745,1
523,296,1
384,957,0
370,641,0
107,854,0
398,66,1
498,574,0
627,498,1
37,862,0
943,752,1
250,691,0
859,627,1
445,605,0
157,853,0
30,835,0
805,81,1
138,616,0
783,517,1
511,898,0
446,408,1
581,6,1
599,351,1
181,205,0
191,873,0
305,92,1
980,42,1
539,265,1
621,224,1
700,934,0
477,993,0
743,444,1
46,95,0
847,996,0
423,332,1
932,539,1
729,905,0
770,77,1
122,314,0
814,527,1
556,542,1
248,70,1
269,817,0
506,404,1
134,524,0
252,367,0
131,5,1
728,671,1
643,827,0
324,696,0
295,267,1
498,335,1
538,527,1
914,329,1
175,363,0
751,66,1
991,635,1
810,59,1
94,495,0
693,664,1
828,791,1
377,848,0
789,605,1
83,737,0
282,678,0
999,400,1
809,767,1
505,535,0
561,548,1
844,608,1
935,355,1
180,783,0
738,233,1
473,483,0
99,587,0
548,429,1
314,798,0
682,53,1
306,994,0
569,218,1
170,875,0
57,419,0
33,110,0
561,496,1
590,553,1
791,237,1
523,911,0
747,511,1
150,74,1
871,391,1
830,859,0
870,67,1
301,958,0
761,595,1
36,606,0
997,50,1
878,476,1
842,918,0
14,575,0
552,137,1
587,196,1
935,855,1
698,594,1
393,379,1
60,397,0
256,189,1
174,190,0
600,938,0
93,737,0
357,788,0
693,71,1
973,156,1
489,648,0
732,997,0
809,281,1
455,598,0
354,283,1
276,787,0
713,166,1
849,128,1
339,595,0
193,578,0
164,394,0
253,438,0
124,910,0
133,591,0
765,611,1
829,382,1
2,44,0
610,674,0
685,70,1
813,471,1
472,920,0
287,821,0
442,334,1
46,486,0
956,977,0
447,438,1
113,911,0
153,715,0
482,423,1
354,149,1
586,442,1
199,437,0
893,835,1
783,681,1
475,967,0
635,491,1
743,218,1
176,703,0
352,373,0
236,899,0
627,207,1
793,510,1
645,167,1
974,529,1
671,309,1
173,886,0
816,843,0
562,521,1
415,319,1
235,806,0
910,447,1
774,575,1
258,710,0
400,895,0
873,839,1
894,569,1
852,968,0
724,347,1
66,149,0
868,883,0
794,240,1
95,145,0
770,772,0
909,792,1
758,458,1
545,107,1
436,760,0
6,167,0
147,792,0
458,5,1
364,869,0
331,249,1
870,19,1
430,51,1
692,212,1
976,753,1
234,824,0
906,543,1
498,569,0
73,762,0
56,134,0
950,37,1
615,262,1
433,236,1
570,244,1
362,405,0
741,661,1
964,535,1
397,908,0
594,717,0
827,757,1
451,971,0
390,517,0
101,168,0
358,721,0
904,894,1
604,666,0
635,234,1
50,615,0
379,564,0
179,890,0
172,359,0
86,942,0
970,287,1
696,321,1
27,998,0
168,200,0
707,998,0
690,14,1
21,731,0
784,501,1
436,598,0
157,629,0
641,346,1
803,582,1
26,507,0
336,412,0
730,600,1
4,881,0
638,909,0
934,979,0
871,109,1
156,840,0
251,132,1
171,152,1
587,781,0
99,946,0
344,356,0
796,891,0
809,144,1
222,326,0
758,182,1
532,394,1
956,618,1
174,187,0
641,895,0
826,627,1
975,103,1
291,571,0
664,878,0
97,889,0
644,841,0
486,411,1
379,316,1
636,101,1
794,537,1
765,149,1
767,493,1
178,904,0
811,963,0
293,555,0
75,64,1
608,770,0
848,138,1
549,203,1
482,328,1
224,480,0
331,135,1
22,967,0
430,9,1
367,103,1
50,490,0
613,33,1
768,819,0
512,850,0
609,46,1
383,269,1
857,799,1
593,780,0
465,47,1
629,1000,0
591,561,1
905,337,1
166,304,0
881,258,1
324,337,0
554,902,0
168,693,0
580,105,1
544,744,0
825,531,1
29,730,0
497,672,0
455,547,0
435,799,0
266,395,0
848,520,1
165,134,1
468,78,1
105,328,0
902,492,1
91,274,0
750,551,1
809,373,1
68,406,0
456,863,0
878,26,1
596,857,0
545,937,0
988,704,1
388,804,0
204,515,0
961,298,1
49,520,0
358,990,0
974,504,1
854,369,1
424,584,0
310,122,1
761,129,1
205,187,1
979,732,1
358,295,1
261,360,0
264,584,0
162,225,0
731,967,0
874,42,1
169,378,0
129,925,0
201,628,0
3,93,0
610,229,1
501,399,1
706,533,1
149,756,0
23,771,0
265,274,0
941,447,1
954,296,1
986,631,1
79,697,0
547,787,0
899,807,1
487,179,1
25,870,0
162,120,1
367,526,0
962,390,1
212,784,0
30,137,0
820,973,0
391,148,1
36,981,0
501,463,1
444,620,0
360,468,0
673,828,0
830,281,1
723,156,1
648,356,1
350,399,0
252,431,0
106,491,0
10,83,0
578,702,0
642,226,1
172,167,1
589,726,0
847,576,1
678,555,1
656,751,0
194,614,0
970,103,1
686,990,0
658,367,1
599,136,1
420,154,1
592,224,1
548,797,0
859,627,1
831,627,1
546,420,1
122,14,1
583,930,0
676,141,1
812,974,0
122,907,0
107,603,0
45,236,0
684,849,0
216,532,0
675,366,1
118,183,0
44,497,0
247,845,0
503,362,1
824,40,1
715,738,0
644,1,1
8,784,0
43,858,0
593,955,0
94,561,0
718,957,0
93,340,0
436,680,0
170,625,0
420,101,1
57,138,0
843,992,0
588,841,0
746,493,1
950,162,1
837,423,1
892,200,1
699,636,1
326,985,0
838,968,0
942,659,1
17,475,0
256,131,1
291,231,1
616,396,1
181,209,0
185,985,0
216,98,1
67,14,1
618,853,0
617,619,0
799,559,1
986,155,1
853,346,1
134,324,0
758,886,0
878,639,1
277,431,0
0,549,0
57,326,0
441,85,1
57,497,0
937,206,1
844,197,1
206,739,0
464,729,0
303,714,0
188,132,1
150,747,0
343,381,0
933,899,1
0,915,0
615,693,0
534,121,1
969,345,1
536,775,0
422,660,0
732,432,1
488,509,0
129,977,0
751,110,1
934,199,1
845,99,1
652,363,1
273,262,1
395,716,0
243,894,0
965,388,1
854,901,0
612,301,1
173,388,0
354,472,0
136,943,0
453,508,0
660,477,1
904,347,1
234,845,0
693,118,1
919,218,1
628,151,1
614,197,1
872,801,1
380,661,0
30,152,0
487,136,1
145,275,0
919,522,1
81,386,0
498,126,1
466,636,0
548,461,1
363,959,0
683,101,1
504,735,0
177,540,0
325,204,1
346,90,1
179,740,0
617,195,1
684,443,1
409,912,0
25,786,0
380,935,0
182,294,0
420,301,1
40,101,0
619,506,1
220,655,0
166,322,0
259,372,0
548,628,0
57,308,0
136,704,0
801,611,1
362,198,1
543,176,1
754,968,0
331,891,0
667,208,1
297,710,0
211,689,0
990,657,1
415,417,0
569,625,0
531,527,1
810,247,1
897,457,1
418,972,0
727,962,0
61,56,1
795,24,1
181,144,1
503,194,1
412,188,1
126,109,1
63,965,0
888,909,0
824,986,0
70,554,0
834,724,1
222,293,0
785,905,0
267,173,1
277,203,1
804,352,1
957,706,1
565,642,0
83,778,0
101,560,0
462,711,0
828,122,1
127,931,0
16,410,0
336,68,1
66,373,0
896,2,1
758,498,1
348,422,0
810,847,0
544,366,1
853,737,1
70,886,0
133,661,0
298,131,1
355,402,0
221,575,0
348,125,1
240,869,0
601,326,1
39,735,0
860,314,1
345,550,0
176,397,0
275,778,0
158,5,1
834,898,0
881,14,1
837,650,1
886,263,1
615,104,1
46,47,0
645,371,1
53,617,0
655,528,1
101,858,0
479,36,1
305,238,1
544,996,0
803,65,1
703,27,1
144,388,0
266,310,0
31,3,1
739,47,1
218,51,1
535,442,1
885,639,1
497,770,0
708,784,0
409,953,0
910,214,1
736,626,1
323,538,0
32,59,0
786,473,1
932,780,1
324,217,1
579,171,1
144,645,0
954,344,1
82,463,0
930,289,1
668,665,1
312,99,1
779,11,1
241,403,0
595,437,1
987,824,1
842,727,1
469,695,0
822,691,1
555,696,0
821,374,1
446,672,0
615,214,1
325,84,1
654,350,1
704,880,0
336,569,0
595,914,0
537,655,0
186,71,1
614,108,1
241,459,0
725,626,1
721,439,1
308,15,1
925,539,1
15,364,0
408,245,1
102,564,0
587,15,1
309,438,0
442,194,1
341,746,0
682,59,1
304,179,1
841,126,1
563,4,1
766,712,1
288,909,0
401,859,0
395,854,0
631,383,1
780,79,1
996,92,1
741,413,1
366,383,0
720,874,0
944,525,1
882,327,1
874,976,0
369,794,0
14,411,0
144,399,0
489,652,0
213,854,0
166,573,0
236,309,0
125,242,0
988,690,1
683,348,1
957,175,1
308,770,0
583,205,1
117,856,0
572,701,0
204,742,0
117,148,0
473,885,0
284,383,0
831,841,0
514,977,0
998,18,1
61,508,0
842,469,1
286,1,1
598,683,0
532,162,1
975,648,1
467,222,1
933,707,1
433,315,1
903,536,1
100,206,0
204,35,1
943,681,1
673,800,0
382,4,1
832,36,1
756,358,1
324,960,0
955,501,1
753,584,1
507,445,1
166,481,0
770,902,0
664,169,1
70,68,1
489,264,1
467,773,0
430,160,1
812,305,1
481,719,0
628,25,1
940,378,1
953,30,1
324,768,0
336,878,0
812,870,0
226,135,1
261,126,1
461,38,1
167,438,0
933,139,1
931,637,1
159,250,0
992,235,1
684,760,0
720,836,0
125,50,1
876,574,1
799,80,1
742,806,0
96,956,0
977,459,1
315,572,0
465,965,0
368,152,1
280,171,1
745,761,0
834,259,1
429,233,1
78,919,0
899,411,1
934,926,1
709,817,0
314,152,1
611,882,0
667,173,1
115,242,0
657,410,1
401,100,1
468,442,1
823,990,0
45,833,0
648,85,1
199,214,0
891,6,1
151,18,1
371,13,1
436,995,0
753,846,0
818,116,1
190,624,0
359,922,0
931,571,1
908,719,1
994,593,1
543,597,0
586,334,1
33,85,0
755,440,1
286,170,1
646,613,1
413,927,0
789,796,0
299,120,1
193,916,0
558,154,1
728,607,1
781,690,1
282,134,1
318,85,1
629,78,1
403,353,1
628,222,1
457,781,0
446,369,1
319,978,0
363,286,1
647,525,1
640,956,0
585,342,1
579,458,1
900,393,1
987,393,1
70,988,0
483,127,1
558,23,1
593,446,1
597,624,0
590,564,1
673,202,1
760,675,1
252,783,0
860,63,1
770,263,1
351,129,1
389,418,0
182,703,0
800,593,1
961,965,0
342,483,0
62,14,1
106,379,0
632,124,1
22,439,0
881,41,1
789,154,1
785,578,1
952,178,1
881,444,1
638,451,1
744,562,1
847,691,1
672,330,1
510,926,0
193,152,1
527,347,1
469,788,0
975,571,1
184,548,0
533,931,0
239,431,0
583,120,1
397,367,1
907,411,1
319,482,0
846,481,1
71,197,0
722,414,1
664,446,1
413,566,0
34,604,0
907,769,1
308,322,0
55,4,1
197,241,0
532,879,0
944,772,1
16,886,0
325,161,1
67,956,0
701,734,0
602,930,0
41,778,0
176,420,0
235,765,0
381,848,0
247,641,0
943,82,1
665,922,0
39,193,0
355,960,0
974,470,1
971,997,0
653,337,1
979,838,1
29,654,0
612,154,1
631,1,1
944,904,1
197,689,0
955,755,1
188,209,0
748,447,1
507,215,1
542,3,1
640,915,0
4,928,0
47,731,0
654,901,0
500,104,1
562,906,0
306,966,0
195,929,0
923,515,1
762,988,0
674,554,1
293,121,1
272,64,1
34,789,0
693,521,1
113,464,0
608,959,0
150,604,0
304,421,0
837,993,0
372,944,0
566,486,1
264,665,0
588,365,1
895,164,1
172,407,0
725,962,0
536,599,0
185,214,0
969,671,1
642,876,0
819,687,1
934,57,1
267,545,0
257,583,0
636,162,1
189,972,0
471,363,1
545,997,0
252,84,1
724,135,1
389,13,1
616,325,1
143,555,0
413,652,0
525,901,0
457,210,1
