val1,val2,val3,val4
261.0,-154.0,100.0,-59.0
21.0,-50.0,-76.0,181.0
-51.0,8.0,172.0,-27.0
29.0,-16.0,78.0,-43.0
317.0,2406.0,-178.0,-1351.0
-175.0,674.0,-424.0,1633.0
-55.0,416.0,-16.0,121.0
-15.0,-8.0,2.0,1.0
1.0,8.0,2.0,17.0
-419.0,174.0,-1794.0,745.0
4905.0,1796.0,-1046.0,-383.0
-31.0,-44.0,136.0,193.0
-375.0,-994.0,-146.0,-387.0
-83.0,190.0,38.0,-87.0
-311.0,818.0,430.0,-1131.0
-507.0,-1154.0,134.0,305.0
277.0,84.0,122.0,37.0
1.0,0.0,0.0,1.0
9.0,4.0,20.0,9.0
-67.0,-12.0,28.0,5.0
1665.0,3718.0,2888.0,6449.0
177.0,500.0,40.0,113.0
1.0,-2.0,0.0,1.0
41.0,-18.0,344.0,-151.0
35677.0,13632.0,86400.0,33013.0
-215.0,64.0,-84.0,25.0
-19.0,-12.0,-30.0,-19.0
33.0,-26.0,14.0,-11.0
-3.0,-2.0,14.0,9.0
-855.0,736.0,1904.0,-1639.0
27753.0,6256.0,10190.0,2297.0
-31.0,42.0,-48.0,65.0
-19.0,8.0,-88.0,37.0
1.0,0.0,8.0,1.0
5.0,-8.0,2.0,-3.0
633.0,394.0,98.0,61.0
149.0,94.0,84.0,53.0
89.0,-40.0,158.0,-71.0
73.0,32.0,-162.0,-71.0
21.0,-38.0,-16.0,29.0
-31.0,-18.0,-136.0,-79.0
81.0,-272.0,14.0,-47.0
69.0,-50.0,-40.0,29.0
-27.0,4.0,20.0,-3.0
689.0,386.0,166.0,93.0
-23.0,60.0,18.0,-47.0
-147.0,62.0,64.0,-27.0
-379.0,148.0,274.0,-107.0
-11.0,-26.0,-8.0,-19.0
-3.0,-4.0,-2.0,-3.0
49.0,18.0,-226.0,-83.0
-1295.0,-474.0,3314.0,1213.0
1.0,0.0,2.0,1.0
65.0,-12.0,38.0,-7.0
93.0,-220.0,238.0,-563.0
589.0,78.0,370.0,49.0
5.0,-12.0,-2.0,5.0
-423.0,-178.0,202.0,85.0
9.0,-16.0,4.0,-7.0
-587.0,-1308.0,92.0,205.0
-7.0,2.0,10.0,-3.0
-71.0,162.0,-600.0,1369.0
137.0,-580.0,304.0,-1287.0
109.0,194.0,268.0,477.0
-19.0,-24.0,-34.0,-43.0
-571.0,726.0,-70.0,89.0
-307.0,448.0,-442.0,645.0
661.0,-1746.0,2948.0,-7787.0
-4043.0,634.0,1218.0,-191.0
373.0,60.0,230.0,37.0
281.0,106.0,-114.0,-43.0
-23.0,36.0,-62.0,97.0
373.0,-104.0,642.0,-179.0
869.0,-388.0,2336.0,-1043.0
677.0,1632.0,1824.0,4397.0
-71.0,40.0,-16.0,9.0
-311.0,-192.0,-1048.0,-647.0
1053.0,280.0,440.0,117.0
-323.0,2146.0,-132.0,877.0
-1719.0,268.0,-1084.0,169.0
-195.0,248.0,-92.0,117.0
-71.0,112.0,-26.0,41.0
-11.0,24.0,-28.0,61.0
9.0,-2.0,-4.0,1.0
1.0,4.0,2.0,9.0
161.0,-206.0,-254.0,325.0
9.0,-2.0,-22.0,5.0
1.0,4.0,0.0,1.0
-371.0,-152.0,-1628.0,-667.0
-71.0,-172.0,-26.0,-63.0
2457.0,-5300.0,-3520.0,7593.0
1129.0,-438.0,-714.0,277.0
-79.0,28.0,-48.0,17.0
-2167.0,-1410.0,-896.0,-583.0
23201.0,-41556.0,-14588.0,26129.0
25.0,-44.0,54.0,-95.0
9.0,40.0,2.0,9.0
429.0,-790.0,82.0,-151.0
261.0,-554.0,-106.0,225.0
-19.0,-8.0,-26.0,-11.0
81.0,50.0,34.0,21.0
9.0,-16.0,4.0,-7.0
69.0,-284.0,164.0,-675.0
1.0,0.0,-6.0,1.0
-475.0,2178.0,258.0,-1183.0
-12391.0,5202.0,-8930.0,3749.0
73.0,250.0,332.0,1137.0
-175.0,416.0,114.0,-271.0
-11.0,4.0,8.0,-3.0
173.0,-26.0,20.0,-3.0
5.0,14.0,-4.0,-11.0
181.0,76.0,50.0,21.0
-199.0,56.0,-430.0,121.0
149.0,-630.0,504.0,-2131.0
573.0,-418.0,1024.0,-747.0
-123.0,26.0,52.0,-11.0
1645.0,-2644.0,-466.0,749.0
337.0,1220.0,208.0,753.0
-11.0,46.0,-6.0,25.0
29.0,-38.0,-16.0,21.0
-183.0,-44.0,104.0,25.0
573.0,-1372.0,1468.0,-3515.0
-15.0,-4.0,4.0,1.0
29.0,-70.0,46.0,-111.0
-1439.0,-602.0,-6748.0,-2823.0
-107.0,28.0,42.0,-11.0
37.0,-14.0,8.0,-3.0
1.0,-2.0,2.0,-3.0
-43.0,-12.0,18.0,5.0
1865.0,4814.0,3016.0,7785.0
7681.0,-4870.0,3626.0,-2299.0
-23.0,36.0,-62.0,97.0
-51.0,-122.0,-232.0,-555.0
109.0,-50.0,24.0,-11.0
-11.0,8.0,4.0,-3.0
45.0,16.0,104.0,37.0
-3395.0,-7778.0,-6278.0,-14383.0
1.0,2.0,6.0,13.0
1.0,0.0,6.0,1.0
-2603.0,-17256.0,936.0,6205.0
-475.0,-642.0,128.0,173.0
-83.0,-148.0,-60.0,-107.0
741.0,-1054.0,-116.0,165.0
1237.0,-2662.0,-454.0,977.0
-791.0,-242.0,-2154.0,-659.0
-11.0,2.0,38.0,-7.0
1.0,2.0,10.0,21.0
-39.0,-56.0,-16.0,-23.0
17.0,14.0,6.0,5.0
5.0,12.0,12.0,29.0
-15.0,4.0,-4.0,1.0
-495.0,-188.0,-208.0,-79.0
9.0,-4.0,52.0,-23.0
-23.0,52.0,-4.0,9.0
-3.0,-14.0,2.0,9.0
-7.0,-32.0,-26.0,-119.0
-119.0,50.0,-50.0,21.0
-143.0,-210.0,-604.0,-887.0
-3.0,2.0,10.0,-7.0
121.0,274.0,276.0,625.0
-1187.0,1640.0,-2864.0,3957.0
15209.0,9624.0,-2666.0,-1687.0
9.0,-50.0,-16.0,89.0
81.0,-50.0,-196.0,121.0
-1031.0,-286.0,292.0,81.0
17.0,38.0,4.0,9.0
1.0,-4.0,-2.0,9.0
-203.0,-940.0,-1578.0,-7307.0
9.0,16.0,-4.0,-7.0
9.0,2.0,40.0,9.0
-153907.0,-42930.0,-59738.0,-16663.0
-419.0,-266.0,-1498.0,-951.0
5.0,2.0,-18.0,-7.0
5057.0,3580.0,-12384.0,-8767.0
-315.0,-68.0,-88.0,-19.0
-1451.0,1894.0,-5578.0,7281.0
13.0,-60.0,18.0,-83.0
-2279.0,3664.0,5050.0,-8119.0
-7.0,38.0,2.0,-11.0
785.0,-172.0,1748.0,-383.0
61.0,10.0,6.0,1.0
649.0,-180.0,256.0,-71.0
-11.0,-6.0,2.0,1.0
-1571.0,-356.0,-684.0,-155.0
-23.0,-4.0,6.0,1.0
-5559.0,-1298.0,2060.0,481.0
-7.0,-10.0,-2.0,-3.0
117.0,-74.0,68.0,-43.0
-3.0,-2.0,8.0,5.0
-59143.0,24546.0,26444.0,-10975.0
1.0,-14.0,0.0,1.0
133.0,-58.0,438.0,-191.0
-283.0,222.0,-450.0,353.0
149.0,-42.0,408.0,-115.0
25.0,64.0,16.0,41.0
-555.0,-232.0,-1232.0,-515.0
1517.0,-686.0,272.0,-123.0
357.0,-944.0,104.0,-275.0
2017.0,1760.0,5172.0,4513.0
77.0,-186.0,142.0,-343.0
25.0,-4.0,44.0,-7.0
1765.0,-1232.0,3328.0,-2323.0
145.0,542.0,42.0,157.0
17.0,-46.0,78.0,-211.0
1.0,0.0,2.0,1.0
-211.0,-130.0,112.0,69.0
-3.0,8.0,-8.0,21.0
-139.0,-30.0,-88.0,-19.0
-3.0,-8.0,2.0,5.0
9.0,34.0,-4.0,-15.0
-7.0,-2.0,-10.0,-3.0
-7.0,16.0,-4.0,9.0
-79.0,110.0,28.0,-39.0
9.0,38.0,4.0,17.0
-67.0,122.0,28.0,-51.0
-139.0,172.0,80.0,-99.0
-23.0,-52.0,-88.0,-199.0
-871.0,-2122.0,-1538.0,-3747.0
9.0,-14.0,20.0,-31.0
129.0,-208.0,-80.0,129.0
-71.0,-26.0,-30.0,-11.0
333.0,1478.0,796.0,3533.0
1877.0,-686.0,4594.0,-1679.0
-255.0,112.0,-148.0,65.0
9.0,34.0,32.0,121.0
93.0,-34.0,-134.0,49.0
45.0,-8.0,62.0,-11.0
-19.0,-14.0,-4.0,-3.0
3593.0,-4582.0,-970.0,1237.0
-327.0,598.0,146.0,-267.0
-115.0,-204.0,-146.0,-259.0
-1347.0,526.0,-5872.0,2293.0
-71.0,-30.0,116.0,49.0
413.0,-712.0,192.0,-331.0
3785.0,2012.0,1552.0,825.0
41.0,-12.0,106.0,-31.0
-83.0,38.0,24.0,-11.0
9601.0,-3742.0,6186.0,-2411.0
93.0,14.0,-20.0,-3.0
253.0,-666.0,68.0,-179.0
85.0,222.0,-18.0,-47.0
-11.0,-80.0,4.0,29.0
545.0,-1974.0,-336.0,1217.0
33.0,-4.0,124.0,-15.0
53.0,-204.0,404.0,-1555.0
381.0,110.0,1666.0,481.0
-339.0,604.0,-142.0,253.0
9.0,-14.0,20.0,-31.0
-71.0,-28.0,-180.0,-71.0
-79.0,-42.0,-126.0,-67.0
-263.0,468.0,-68.0,121.0
97.0,-366.0,22.0,-83.0
-1871.0,7074.0,-4066.0,15373.0
241.0,74.0,-114.0,-35.0
557.0,1464.0,1262.0,3317.0
1.0,0.0,-8.0,1.0
-183.0,-262.0,-410.0,-587.0
13.0,8.0,86.0,53.0
-227.0,582.0,-548.0,1405.0
17.0,-12.0,44.0,-31.0
1.0,2.0,2.0,5.0
-487.0,302.0,-666.0,413.0
5.0,-2.0,-2.0,1.0
-419.0,118.0,-1012.0,285.0
-23.0,-6.0,-42.0,-11.0
9317.0,1488.0,5892.0,941.0
-395.0,1014.0,-164.0,421.0
-111.0,418.0,-64.0,241.0
-107.0,66.0,-274.0,169.0
-2363.0,-3598.0,-530.0,-807.0
-3043.0,-5266.0,-6728.0,-11643.0
-91.0,-64.0,64.0,45.0
369.0,160.0,-256.0,-111.0
-587.0,798.0,370.0,-503.0
1157.0,-504.0,264.0,-115.0
1013.0,-1600.0,-302.0,477.0
13.0,2.0,32.0,5.0
-239.0,-98.0,-378.0,-155.0
-103.0,76.0,42.0,-31.0
-143.0,-196.0,-116.0,-159.0
-719.0,-162.0,324.0,73.0
1.0,-2.0,2.0,-3.0
901.0,508.0,94.0,53.0
-4267.0,5260.0,-1620.0,1997.0
45.0,8.0,208.0,37.0
-4183.0,958.0,2598.0,-595.0
65.0,148.0,148.0,337.0
-23.0,-16.0,-10.0,-7.0
1905.0,-892.0,1228.0,-575.0
249.0,458.0,-56.0,-103.0
-3.0,4.0,2.0,-3.0
241.0,-850.0,408.0,-1439.0
-4139.0,1690.0,1516.0,-619.0
-7.0,-8.0,-6.0,-7.0
21.0,34.0,8.0,13.0
205.0,506.0,284.0,701.0
-247.0,-56.0,-172.0,-39.0
-67.0,106.0,-122.0,193.0
-2375.0,736.0,384.0,-119.0
41.0,-18.0,16.0,-7.0
-175.0,-272.0,-92.0,-143.0
-563.0,-2420.0,124.0,533.0
-2471.0,-964.0,-3504.0,-1367.0
-67.0,28.0,-146.0,61.0
1129.0,-714.0,1820.0,-1151.0
1153.0,-2744.0,-666.0,1585.0
-19.0,60.0,6.0,-19.0
37.0,14.0,-8.0,-3.0
-35.0,22.0,-8.0,5.0
-3103.0,1210.0,736.0,-287.0
-591.0,-176.0,272.0,81.0
2897.0,-18972.0,-5016.0,32849.0
13.0,-46.0,2.0,-7.0
20361.0,8264.0,-12632.0,-5127.0
193.0,52.0,360.0,97.0
-43.0,18.0,-12.0,5.0
-639.0,248.0,286.0,-111.0
-607.0,940.0,144.0,-223.0
305.0,384.0,776.0,977.0
13.0,2.0,6.0,1.0
701.0,-164.0,218.0,-51.0
-31.0,252.0,-8.0,65.0
-31.0,14.0,-82.0,37.0
-7.0,-86.0,4.0,49.0
129.0,20.0,316.0,49.0
-3.0,2.0,-8.0,5.0
2069.0,8834.0,330.0,1409.0
-23.0,12.0,-48.0,25.0
-19.0,-128.0,-4.0,-27.0
1.0,4.0,4.0,17.0
-11.0,2.0,-6.0,1.0
21041.0,-13744.0,46612.0,-30447.0
-19.0,-128.0,-4.0,-27.0
-199.0,1282.0,52.0,-335.0
1.0,-2.0,0.0,1.0
-3.0,16.0,2.0,-11.0
1.0,0.0,-4.0,1.0
-91.0,-16.0,74.0,13.0
17.0,4.0,4.0,1.0
-463.0,2186.0,-262.0,1237.0
-6199.0,-1084.0,-1504.0,-263.0
-43.0,66.0,-58.0,89.0
29.0,12.0,70.0,29.0
-3.0,-8.0,-4.0,-11.0
-19.0,46.0,-126.0,305.0
77.0,-172.0,30.0,-67.0
-167.0,308.0,-122.0,225.0
-323.0,48.0,-572.0,85.0
289.0,-118.0,-120.0,49.0
1.0,0.0,4.0,1.0
141.0,-928.0,-98.0,645.0
2153.0,1258.0,344.0,201.0
6969.0,-15568.0,4408.0,-9847.0
-131.0,170.0,-608.0,789.0
-15.0,56.0,64.0,-239.0
-79.0,30.0,50.0,-19.0
17.0,70.0,8.0,33.0
2353.0,10690.0,510.0,2317.0
241.0,582.0,388.0,937.0
-14251.0,-6728.0,9178.0,4333.0
1.0,0.0,2.0,1.0
513.0,274.0,-88.0,-47.0
1.0,-2.0,0.0,1.0
61.0,-24.0,28.0,-11.0
1585.0,4284.0,986.0,2665.0
541.0,1210.0,224.0,501.0
-87.0,118.0,14.0,-19.0
-3.0,-4.0,-2.0,-3.0
49.0,22.0,20.0,9.0
-27.0,-100.0,10.0,37.0
129.0,68.0,-74.0,-39.0
-143.0,58.0,106.0,-43.0
-983.0,2264.0,-2220.0,5113.0
-7.0,-4.0,2.0,1.0
-419.0,-174.0,118.0,49.0
957.0,218.0,-698.0,-159.0
-507.0,-1708.0,-122.0,-411.0
-323.0,514.0,208.0,-331.0
869.0,-2230.0,1602.0,-4111.0
13.0,6.0,2.0,1.0
1549.0,-902.0,1956.0,-1139.0
213.0,-272.0,-148.0,189.0
69.0,50.0,40.0,29.0
77.0,-326.0,30.0,-127.0
-127.0,30.0,-72.0,17.0
137.0,-330.0,252.0,-607.0
17.0,10.0,-12.0,-7.0
-139.0,-58.0,-266.0,-111.0
285.0,-442.0,118.0,-183.0
-35.0,-16.0,-94.0,-43.0
-35.0,96.0,4.0,-11.0
-31.0,4.0,-8.0,1.0
25.0,-98.0,62.0,-243.0
-39.0,22.0,62.0,-35.0
41.0,16.0,-18.0,-7.0
-7.0,6.0,-6.0,5.0
109.0,-40.0,248.0,-91.0
-743.0,1058.0,-526.0,749.0
57.0,22.0,386.0,149.0
-23.0,6.0,-4.0,1.0
-123.0,34.0,-76.0,21.0
109.0,-486.0,24.0,-107.0
-7.0,-30.0,-10.0,-43.0
889.0,386.0,1854.0,805.0
13.0,-32.0,-2.0,5.0
-639.0,178.0,140.0,-39.0
-3.0,10.0,2.0,-7.0
-23.0,-42.0,-6.0,-11.0
-451.0,134.0,-138.0,41.0
49.0,-76.0,20.0,-31.0
41.0,-30.0,26.0,-19.0
89.0,-242.0,210.0,-571.0
13.0,8.0,8.0,5.0
25.0,-46.0,56.0,-103.0
-47.0,180.0,6.0,-23.0
-12427.0,19718.0,-29894.0,47433.0
1.0,12.0,2.0,25.0
-187.0,84.0,-118.0,53.0
-391.0,246.0,-542.0,341.0
53.0,140.0,14.0,37.0
1.0,-4.0,6.0,-23.0
-25651.0,-14920.0,-3870.0,-2251.0
37.0,-16.0,44.0,-19.0
333.0,86.0,-182.0,-47.0
129.0,58.0,20.0,9.0
-3.0,-14.0,14.0,65.0
-3275.0,1354.0,-1444.0,597.0
-771.0,1120.0,-1204.0,1749.0
85.0,36.0,-26.0,-11.0
-75.0,128.0,58.0,-99.0
41.0,-140.0,-12.0,41.0
-3067.0,854.0,-4974.0,1385.0
-587.0,-1066.0,-462.0,-839.0
-423.0,-190.0,118.0,53.0
1.0,-6.0,0.0,1.0
-695.0,-408.0,-448.0,-263.0
-15.0,94.0,-34.0,213.0
1013.0,-1790.0,1292.0,-2283.0
5837.0,2296.0,2738.0,1077.0
-767.0,486.0,434.0,-275.0
1.0,6.0,2.0,13.0
-227.0,-806.0,158.0,561.0
-3135.0,-2008.0,-6818.0,-4367.0
-23.0,-50.0,6.0,13.0
-11.0,-72.0,2.0,13.0
-679.0,-298.0,1178.0,517.0
33.0,10.0,-10.0,-3.0
-671.0,2940.0,-422.0,1849.0
33.0,-70.0,-8.0,17.0
-67.0,-12.0,-106.0,-19.0
17.0,30.0,-106.0,-187.0
433.0,1104.0,-282.0,-719.0
5.0,48.0,-2.0,-19.0
-103.0,-18.0,-40.0,-7.0
-131.0,-76.0,50.0,29.0
-663.0,938.0,-176.0,249.0
449.0,-166.0,-284.0,105.0
-107.0,-362.0,-60.0,-203.0
401.0,-1420.0,316.0,-1119.0
145.0,-64.0,-256.0,113.0
9.0,14.0,-2.0,-3.0
341.0,874.0,222.0,569.0
-87.0,-578.0,14.0,93.0
-11.0,-14.0,4.0,5.0
1.0,4.0,4.0,17.0
29.0,-96.0,-16.0,53.0
41.0,-16.0,100.0,-39.0
2941.0,4560.0,-812.0,-1259.0
53.0,-114.0,20.0,-43.0
-11.0,16.0,2.0,-3.0
-11.0,4.0,8.0,-3.0
-6063.0,-2320.0,-9740.0,-3727.0
-103.0,84.0,38.0,-31.0
-31.0,12.0,-106.0,41.0
5.0,8.0,-12.0,-19.0
5161.0,1970.0,2832.0,1081.0
-115.0,146.0,-26.0,33.0
13.0,-68.0,-4.0,21.0
-1055.0,476.0,-2786.0,1257.0
137.0,-234.0,-24.0,41.0
81.0,-196.0,-50.0,121.0
-19.0,46.0,-50.0,121.0
41.0,66.0,182.0,293.0
-7.0,-30.0,4.0,17.0
-3.0,-8.0,-16.0,-43.0
-1571.0,3564.0,-376.0,853.0
-19.0,-88.0,8.0,37.0
413.0,-632.0,-66.0,101.0
33.0,26.0,-14.0,-11.0
181.0,-134.0,-104.0,77.0
161.0,-74.0,-124.0,57.0
5.0,22.0,2.0,9.0
65.0,-14.0,14.0,-3.0
-103.0,18.0,40.0,-7.0
-79.0,-50.0,-30.0,-19.0
5.0,2.0,12.0,5.0
-231.0,-52.0,-422.0,-95.0
-107.0,30.0,82.0,-23.0
-19.0,50.0,-84.0,221.0
-47.0,18.0,-34.0,13.0
829.0,-1310.0,374.0,-591.0
141.0,314.0,22.0,49.0
297.0,-218.0,500.0,-367.0
-19.0,88.0,-84.0,389.0
197.0,104.0,-36.0,-19.0
-3.0,-10.0,-8.0,-27.0
193.0,74.0,-60.0,-23.0
-15.0,-8.0,32.0,17.0
-235.0,68.0,38.0,-11.0
37.0,-236.0,8.0,-51.0
-163.0,118.0,-134.0,97.0
-59.0,446.0,-34.0,257.0
-387.0,-272.0,-562.0,-395.0
-71.0,42.0,-164.0,97.0
49.0,-22.0,-20.0,9.0
-35.0,132.0,22.0,-83.0
-83.0,-106.0,-184.0,-235.0
-35.0,-22.0,8.0,5.0
705.0,1678.0,1118.0,2661.0
661.0,144.0,280.0,61.0
9.0,14.0,34.0,53.0
-23.0,-4.0,6.0,1.0
-43.0,372.0,-20.0,173.0
-779.0,562.0,-140.0,101.0
-103.0,76.0,42.0,-31.0
-3.0,20.0,-2.0,13.0
-2071.0,-1128.0,-806.0,-439.0
401.0,616.0,-166.0,-255.0
401.0,-168.0,74.0,-31.0
-15.0,-26.0,-4.0,-7.0
-471.0,1114.0,-178.0,421.0
913.0,-410.0,-216.0,97.0
-459.0,190.0,-244.0,101.0
-51.0,28.0,20.0,-11.0
205.0,-284.0,314.0,-435.0
-5771.0,-2366.0,4188.0,1717.0
9.0,-4.0,16.0,-7.0
-143.0,-62.0,-256.0,-111.0
-219.0,38.0,-98.0,17.0
621.0,-278.0,-172.0,77.0
5.0,8.0,-2.0,-3.0
37.0,174.0,-10.0,-47.0
-11.0,-52.0,-4.0,-19.0
-2731.0,6218.0,1976.0,-4499.0
5.0,-18.0,2.0,-7.0
41.0,100.0,66.0,161.0
-319.0,-48.0,-206.0,-31.0
1473.0,2336.0,-524.0,-831.0
61.0,-266.0,-36.0,157.0
113.0,482.0,290.0,1237.0
-66167.0,49048.0,-29000.0,21497.0
149.0,-190.0,40.0,-51.0
-107.0,28.0,-172.0,45.0
12757.0,-5696.0,-2000.0,893.0
-1247.0,-1954.0,-224.0,-351.0
-187.0,-76.0,32.0,13.0
29.0,-76.0,50.0,-131.0
-2555.0,582.0,-1058.0,241.0
-3915.0,-2696.0,-1654.0,-1139.0
17.0,-40.0,54.0,-127.0
13.0,-10.0,30.0,-23.0
-127.0,-186.0,28.0,41.0
-95.0,-242.0,-42.0,-107.0
-427.0,954.0,-158.0,353.0
-7.0,32.0,26.0,-119.0
-191.0,-86.0,20.0,9.0
-279.0,106.0,-1066.0,405.0
-59.0,36.0,18.0,-11.0
121.0,208.0,-32.0,-55.0
-43.0,-96.0,-30.0,-67.0
29.0,70.0,-46.0,-111.0
-4139.0,1828.0,-2348.0,1037.0
-99.0,158.0,52.0,-83.0
5741.0,1586.0,14700.0,4061.0
-3.0,-2.0,-4.0,-3.0
9.0,20.0,22.0,49.0
1.0,6.0,0.0,1.0
9.0,16.0,-4.0,-7.0
33.0,194.0,58.0,341.0
229.0,54.0,106.0,25.0
41.0,-30.0,-56.0,41.0
45.0,-8.0,-28.0,5.0
321.0,130.0,200.0,81.0
-883.0,-518.0,404.0,237.0
-563.0,254.0,-348.0,157.0
-155.0,46.0,64.0,-19.0
-491.0,-896.0,-1650.0,-3011.0
13.0,20.0,24.0,37.0
-7.0,32.0,-2.0,9.0
353.0,-480.0,164.0,-223.0
-1171.0,462.0,-256.0,101.0
17.0,-32.0,8.0,-15.0
-399.0,-62.0,-946.0,-147.0
77.0,758.0,-32.0,-315.0
5.0,2.0,12.0,5.0
41.0,88.0,34.0,73.0
-111.0,70.0,-46.0,29.0
49.0,118.0,218.0,525.0
21.0,-58.0,-80.0,221.0
1477.0,928.0,530.0,333.0
-7.0,10.0,2.0,-3.0
-83.0,-188.0,34.0,77.0
-23.0,50.0,40.0,-87.0
-483.0,838.0,-766.0,1329.0
-18239.0,32542.0,8012.0,-14295.0
-7.0,-12.0,-4.0,-7.0
1.0,0.0,8.0,1.0
-55.0,32.0,-98.0,57.0
157.0,-46.0,-58.0,17.0
13.0,-48.0,-10.0,37.0
29.0,124.0,18.0,77.0
-247.0,32.0,-440.0,57.0
197.0,112.0,642.0,365.0
1.0,-2.0,2.0,-3.0
-139.0,26.0,16.0,-3.0
-335.0,-728.0,52.0,113.0
4517.0,-7012.0,-2884.0,4477.0
29.0,-12.0,-186.0,77.0
-31.0,58.0,8.0,-15.0
-871.0,-228.0,340.0,89.0
7961.0,21462.0,1266.0,3413.0
493.0,1272.0,312.0,805.0
301.0,-114.0,1740.0,-659.0
5.0,-22.0,-12.0,53.0
1.0,-4.0,2.0,-7.0
69.0,32.0,28.0,13.0
41.0,16.0,-18.0,-7.0
-51.0,314.0,-32.0,197.0
-1803.0,686.0,502.0,-191.0
-135.0,-62.0,98.0,45.0
2829.0,2066.0,1294.0,945.0
121.0,164.0,-76.0,-103.0
