val1,val2,val3,val4
1.0,4.0,1.0,5.0
-14.0,9.0,-39.0,25.0
0.0,1.0,-1.0,-2.0
-1.0,2.0,2.0,-5.0
-3.0,-17.0,-1.0,-6.0
-2.0,5.0,1.0,-3.0
-2.0,7.0,-1.0,3.0
-12.0,-19.0,7.0,11.0
-8.0,-3.0,-5.0,-2.0
1.0,0.0,0.0,1.0
3.0,2.0,4.0,3.0
-7.0,-3.0,5.0,2.0
9.0,11.0,4.0,5.0
-3.0,-11.0,-1.0,-4.0
1.0,-1.0,0.0,1.0
5.0,-3.0,22.0,-13.0
7.0,3.0,9.0,4.0
1.0,2.0,0.0,1.0
-1.0,-3.0,0.0,-1.0
-3.0,2.0,-2.0,1.0
0.0,-1.0,1.0,3.0
-18.0,5.0,25.0,-7.0
-3.0,-1.0,-2.0,-1.0
-1.0,-3.0,0.0,-1.0
-1.0,1.0,-5.0,4.0
1.0,0.0,4.0,1.0
2.0,-1.0,1.0,0.0
15.0,26.0,4.0,7.0
2.0,5.0,3.0,8.0
11.0,-8.0,7.0,-5.0
7.0,4.0,-9.0,-5.0
-3.0,2.0,1.0,-1.0
-1.0,-3.0,-2.0,-7.0
3.0,2.0,1.0,1.0
0.0,-1.0,1.0,2.0
3.0,-1.0,1.0,0.0
11.0,13.0,5.0,6.0
1.0,-3.0,0.0,1.0
0.0,1.0,-1.0,0.0
2.0,-1.0,5.0,-2.0
1.0,2.0,-1.0,-1.0
0.0,1.0,-1.0,0.0
1.0,0.0,-2.0,1.0
1.0,0.0,-2.0,1.0
1.0,0.0,1.0,1.0
-1.0,0.0,1.0,-1.0
0.0,1.0,-1.0,4.0
10.0,3.0,23.0,7.0
2.0,-3.0,-1.0,2.0
-9.0,-8.0,8.0,7.0
3.0,-2.0,2.0,-1.0
-23.0,-33.0,7.0,10.0
-1.0,1.0,-1.0,0.0
-5.0,9.0,-24.0,43.0
11.0,-26.0,14.0,-33.0
10.0,7.0,17.0,12.0
2.0,3.0,1.0,2.0
17.0,-30.0,4.0,-7.0
-4.0,-1.0,1.0,0.0
7.0,-24.0,19.0,-65.0
22.0,-7.0,-3.0,1.0
10.0,3.0,13.0,4.0
11.0,2.0,-6.0,-1.0
1.0,0.0,-1.0,1.0
10.0,-7.0,3.0,-2.0
-10.0,7.0,7.0,-5.0
2.0,3.0,3.0,5.0
-5.0,8.0,-2.0,3.0
-2.0,-3.0,1.0,1.0
27.0,17.0,19.0,12.0
-5.0,32.0,-3.0,19.0
-18.0,5.0,-47.0,13.0
6.0,-11.0,5.0,-9.0
1.0,-1.0,2.0,-1.0
-2.0,3.0,-5.0,7.0
3.0,-1.0,-2.0,1.0
1.0,2.0,1.0,3.0
2.0,-1.0,-1.0,1.0
3.0,-1.0,-5.0,2.0
1.0,2.0,0.0,1.0
-11.0,-7.0,-25.0,-16.0
1.0,1.0,2.0,3.0
-9.0,11.0,-5.0,6.0
1.0,0.0,-6.0,1.0
2.0,-1.0,3.0,-1.0
-7.0,-33.0,-4.0,-19.0
-34.0,21.0,89.0,-55.0
7.0,-4.0,9.0,-5.0
3.0,8.0,1.0,3.0
-18.0,13.0,-7.0,5.0
30.0,-37.0,-17.0,21.0
-1.0,-1.0,2.0,1.0
3.0,4.0,2.0,3.0
3.0,-2.0,2.0,-1.0
6.0,-13.0,7.0,-15.0
1.0,0.0,-3.0,1.0
2.0,-3.0,-3.0,5.0
-4.0,3.0,-7.0,5.0
1.0,-1.0,4.0,-3.0
-1.0,1.0,6.0,-7.0
1.0,-1.0,1.0,0.0
8.0,-1.0,1.0,0.0
-1.0,-2.0,1.0,1.0
7.0,5.0,4.0,3.0
-13.0,10.0,-17.0,13.0
5.0,-12.0,3.0,-7.0
0.0,1.0,-1.0,0.0
3.0,-2.0,-1.0,1.0
28.0,-17.0,-23.0,14.0
4.0,7.0,5.0,9.0
-2.0,5.0,-3.0,7.0
-1.0,2.0,1.0,-3.0
-9.0,-4.0,16.0,7.0
12.0,-17.0,29.0,-41.0
-3.0,-2.0,2.0,1.0
5.0,-8.0,2.0,-3.0
7.0,5.0,4.0,3.0
-8.0,5.0,3.0,-2.0
4.0,-1.0,1.0,0.0
1.0,-1.0,1.0,0.0
-4.0,-3.0,3.0,2.0
-1.0,-2.0,-1.0,-3.0
-17.0,28.0,-14.0,23.0
1.0,0.0,-1.0,1.0
-3.0,-4.0,-11.0,-15.0
10.0,-7.0,3.0,-2.0
1.0,1.0,-1.0,0.0
-3.0,-1.0,-5.0,-2.0
-5.0,-16.0,-4.0,-13.0
1.0,1.0,3.0,4.0
1.0,0.0,3.0,1.0
-5.0,-27.0,3.0,16.0
-1.0,0.0,1.0,-1.0
1.0,1.0,-3.0,-2.0
3.0,10.0,-1.0,-3.0
4.0,-5.0,1.0,-1.0
-2.0,-1.0,3.0,1.0
-2.0,1.0,1.0,-1.0
1.0,1.0,5.0,6.0
-3.0,2.0,-2.0,1.0
-1.0,-2.0,0.0,-1.0
2.0,3.0,3.0,5.0
-3.0,2.0,-2.0,1.0
-6.0,-1.0,-5.0,-1.0
3.0,-2.0,8.0,-5.0
-5.0,8.0,-2.0,3.0
0.0,-1.0,1.0,3.0
-1.0,-4.0,-1.0,-5.0
-5.0,4.0,-4.0,3.0
-11.0,3.0,-26.0,7.0
0.0,1.0,-1.0,-1.0
7.0,11.0,12.0,19.0
1.0,-2.0,2.0,-3.0
2.0,9.0,-1.0,-4.0
3.0,-7.0,-2.0,5.0
3.0,-4.0,-5.0,7.0
-17.0,-11.0,14.0,9.0
5.0,7.0,2.0,3.0
1.0,-2.0,-1.0,3.0
-5.0,-23.0,-18.0,-83.0
3.0,2.0,-2.0,-1.0
3.0,1.0,8.0,3.0
-154.0,-111.0,-43.0,-31.0
1.0,5.0,1.0,6.0
2.0,1.0,-3.0,-1.0
-7.0,-10.0,12.0,17.0
-6.0,-1.0,-5.0,-1.0
4.0,-19.0,7.0,-33.0
1.0,-3.0,0.0,1.0
-17.0,11.0,20.0,-13.0
-1.0,1.0,1.0,-2.0
29.0,-8.0,40.0,-11.0
16.0,5.0,3.0,1.0
19.0,-12.0,8.0,-5.0
-2.0,-3.0,1.0,1.0
-2.0,-1.0,3.0,1.0
-5.0,-2.0,3.0,1.0
-3.0,-1.0,-14.0,-5.0
-1.0,1.0,-1.0,0.0
0.0,-1.0,1.0,-4.0
0.0,-1.0,1.0,2.0
-277.0,171.0,196.0,-121.0
1.0,-7.0,0.0,1.0
-2.0,1.0,-3.0,1.0
8.0,-3.0,3.0,-1.0
-4.0,3.0,-3.0,2.0
1.0,2.0,2.0,5.0
-15.0,-11.0,-19.0,-14.0
-13.0,8.0,-5.0,3.0
0.0,-1.0,1.0,-5.0
10.0,7.0,27.0,19.0
11.0,-18.0,8.0,-13.0
7.0,-2.0,4.0,-1.0
7.0,11.0,5.0,8.0
1.0,1.0,3.0,4.0
-1.0,1.0,-3.0,2.0
1.0,0.0,1.0,1.0
-4.0,-5.0,5.0,6.0
0.0,1.0,-1.0,3.0
-1.0,0.0,-5.0,-1.0
0.0,-1.0,1.0,2.0
3.0,5.0,-2.0,-3.0
-1.0,-1.0,1.0,0.0
-1.0,2.0,-2.0,3.0
2.0,1.0,-1.0,0.0
3.0,7.0,2.0,5.0
-7.0,4.0,5.0,-3.0
2.0,-1.0,-5.0,3.0
-5.0,-8.0,-8.0,-13.0
-1.0,1.0,-1.0,0.0
3.0,-1.0,4.0,-1.0
3.0,-2.0,-4.0,3.0
1.0,2.0,0.0,1.0
12.0,31.0,17.0,44.0
-4.0,11.0,-7.0,19.0
-3.0,2.0,-8.0,5.0
3.0,5.0,4.0,7.0
0.0,1.0,-1.0,1.0
3.0,-1.0,-2.0,1.0
2.0,-1.0,1.0,0.0
-1.0,1.0,1.0,-2.0
-27.0,17.0,19.0,-12.0
5.0,3.0,8.0,5.0
9.0,-4.0,25.0,-11.0
1.0,0.0,1.0,1.0
11.0,-5.0,9.0,-4.0
41.0,52.0,26.0,33.0
-1.0,0.0,-1.0,-1.0
-2.0,1.0,3.0,-2.0
-11.0,4.0,-36.0,13.0
6.0,1.0,-1.0,0.0
1.0,-6.0,1.0,-5.0
1.0,0.0,0.0,1.0
1.0,5.0,-1.0,-4.0
5.0,-9.0,-6.0,11.0
9.0,-2.0,14.0,-3.0
5.0,-9.0,19.0,-34.0
0.0,1.0,-1.0,1.0
-6.0,5.0,-5.0,4.0
3.0,-1.0,4.0,-1.0
-5.0,-2.0,-12.0,-5.0
-7.0,-9.0,-3.0,-4.0
-17.0,12.0,-10.0,7.0
13.0,-21.0,5.0,-8.0
-47.0,81.0,-65.0,112.0
-11.0,-5.0,9.0,4.0
8.0,27.0,13.0,44.0
1.0,0.0,-4.0,1.0
-9.0,7.0,-13.0,10.0
1.0,1.0,4.0,5.0
-8.0,21.0,-13.0,34.0
-1.0,0.0,-2.0,-1.0
1.0,1.0,1.0,2.0
-1.0,1.0,3.0,-4.0
2.0,-1.0,-1.0,1.0
-14.0,11.0,-23.0,18.0
-5.0,-3.0,-3.0,-2.0
11.0,3.0,51.0,14.0
-11.0,30.0,-7.0,19.0
-3.0,5.0,-8.0,13.0
-2.0,3.0,-5.0,7.0
-59.0,-8.0,-22.0,-3.0
-1.0,-2.0,-1.0,-3.0
-1.0,1.0,-1.0,0.0
3.0,2.0,4.0,3.0
-2.0,-3.0,5.0,7.0
8.0,-3.0,3.0,-1.0
-4.0,1.0,-1.0,0.0
4.0,1.0,7.0,2.0
-11.0,-7.0,-3.0,-2.0
5.0,2.0,-3.0,-1.0
1.0,-2.0,2.0,-3.0
-23.0,-9.0,18.0,7.0
1.0,-1.0,1.0,0.0
22.0,35.0,5.0,8.0
-7.0,5.0,-3.0,2.0
3.0,1.0,11.0,4.0
5.0,-1.0,-9.0,2.0
5.0,8.0,8.0,13.0
1.0,-2.0,1.0,-1.0
3.0,-2.0,8.0,-5.0
27.0,19.0,-10.0,-7.0
0.0,-1.0,1.0,0.0
-11.0,13.0,-6.0,7.0
7.0,-4.0,-19.0,11.0
-1.0,-1.0,0.0,-1.0
3.0,2.0,1.0,1.0
4.0,7.0,1.0,2.0
5.0,2.0,-8.0,-3.0
-7.0,2.0,-4.0,1.0
1.0,-4.0,0.0,1.0
5.0,-3.0,2.0,-1.0
-13.0,-4.0,-16.0,-5.0
4.0,5.0,-1.0,-1.0
-5.0,-2.0,18.0,7.0
-7.0,5.0,-10.0,7.0
1.0,-6.0,1.0,-5.0
1.0,-1.0,-6.0,7.0
-1.0,3.0,0.0,-1.0
4.0,1.0,-1.0,0.0
-2.0,5.0,-1.0,2.0
-31.0,11.0,14.0,-5.0
3.0,-4.0,-2.0,3.0
11.0,-51.0,-3.0,14.0
4.0,-5.0,1.0,-1.0
66.0,37.0,-91.0,-51.0
1.0,2.0,0.0,1.0
-4.0,3.0,-3.0,2.0
-15.0,4.0,11.0,-3.0
-13.0,2.0,6.0,-1.0
-7.0,-9.0,-17.0,-22.0
4.0,1.0,3.0,1.0
-13.0,5.0,-8.0,3.0
-7.0,30.0,-4.0,17.0
-1.0,1.0,-5.0,4.0
-1.0,-7.0,2.0,13.0
15.0,4.0,26.0,7.0
0.0,1.0,-1.0,2.0
-10.0,-23.0,-3.0,-7.0
-5.0,6.0,-6.0,7.0
2.0,5.0,1.0,3.0
1.0,2.0,2.0,5.0
-2.0,1.0,-3.0,1.0
17.0,-74.0,20.0,-87.0
2.0,5.0,1.0,3.0
-13.0,47.0,8.0,-29.0
1.0,-1.0,0.0,1.0
0.0,-1.0,1.0,-2.0
1.0,0.0,-2.0,1.0
2.0,1.0,-5.0,-2.0
5.0,2.0,2.0,1.0
-1.0,4.0,-2.0,7.0
-85.0,-38.0,-38.0,-17.0
-1.0,0.0,4.0,-1.0
5.0,3.0,8.0,5.0
0.0,-1.0,1.0,1.0
-1.0,2.0,-6.0,11.0
8.0,-11.0,3.0,-4.0
7.0,-5.0,-4.0,3.0
7.0,-3.0,5.0,-2.0
19.0,-11.0,-12.0,7.0
1.0,0.0,2.0,1.0
0.0,1.0,-1.0,6.0
-7.0,11.0,-2.0,3.0
-3.0,4.0,-4.0,5.0
1.0,-2.0,5.0,-9.0
-3.0,4.0,8.0,-11.0
-1.0,0.0,4.0,-1.0
5.0,11.0,4.0,9.0
7.0,23.0,3.0,10.0
13.0,21.0,8.0,13.0
-52.0,-43.0,179.0,148.0
1.0,0.0,1.0,1.0
21.0,29.0,-8.0,-11.0
1.0,-1.0,0.0,1.0
7.0,-3.0,5.0,-2.0
-5.0,-3.0,-8.0,-5.0
31.0,44.0,19.0,27.0
-3.0,-7.0,1.0,2.0
0.0,1.0,-1.0,0.0
7.0,5.0,4.0,3.0
0.0,1.0,-1.0,-2.0
3.0,4.0,-7.0,-9.0
7.0,-4.0,2.0,-1.0
19.0,-26.0,30.0,-41.0
-1.0,-2.0,1.0,1.0
-14.0,-9.0,11.0,7.0
-12.0,-5.0,-7.0,-3.0
-9.0,7.0,-4.0,3.0
-5.0,2.0,17.0,-7.0
17.0,-44.0,12.0,-31.0
4.0,3.0,1.0,1.0
-2.0,11.0,-3.0,16.0
0.0,-1.0,1.0,-3.0
0.0,1.0,-1.0,2.0
8.0,-19.0,3.0,-7.0
-7.0,3.0,-12.0,5.0
17.0,-27.0,12.0,-19.0
-1.0,-1.0,0.0,-1.0
-16.0,-11.0,-13.0,-9.0
18.0,-5.0,11.0,-3.0
1.0,1.0,-2.0,-1.0
4.0,-3.0,-1.0,1.0
-7.0,2.0,-4.0,1.0
7.0,-13.0,13.0,-24.0
-3.0,5.0,1.0,-2.0
5.0,2.0,-3.0,-1.0
-1.0,0.0,0.0,-1.0
1.0,1.0,1.0,2.0
1.0,1.0,1.0,2.0
-3.0,-1.0,-11.0,-4.0
-5.0,3.0,-2.0,1.0
-3.0,2.0,-5.0,3.0
10.0,-27.0,3.0,-8.0
-1.0,-3.0,1.0,2.0
-23.0,-17.0,-27.0,-20.0
4.0,-7.0,-1.0,2.0
-15.0,11.0,4.0,-3.0
0.0,-1.0,1.0,-1.0
-5.0,-3.0,-3.0,-2.0
-1.0,-2.0,0.0,-1.0
7.0,-2.0,4.0,-1.0
-1.0,0.0,-2.0,-1.0
2.0,-1.0,3.0,-1.0
1.0,1.0,1.0,2.0
7.0,-5.0,10.0,-7.0
-11.0,18.0,3.0,-5.0
53.0,-23.0,83.0,-36.0
1.0,6.0,1.0,7.0
-4.0,3.0,-11.0,8.0
-1.0,3.0,-1.0,2.0
2.0,7.0,1.0,4.0
1.0,-2.0,3.0,-5.0
-16.0,-53.0,-3.0,-10.0
-2.0,1.0,1.0,-1.0
12.0,7.0,-19.0,-11.0
15.0,11.0,4.0,3.0
0.0,-1.0,1.0,5.0
-20.0,11.0,-11.0,6.0
-12.0,-7.0,-5.0,-3.0
-5.0,-3.0,2.0,1.0
0.0,1.0,-1.0,0.0
-1.0,2.0,0.0,-1.0
-31.0,22.0,-24.0,17.0
4.0,1.0,3.0,1.0
-15.0,-11.0,11.0,8.0
1.0,-3.0,0.0,1.0
1.0,0.0,4.0,1.0
-3.0,11.0,-5.0,18.0
2.0,-1.0,1.0,0.0
83.0,35.0,64.0,27.0
1.0,0.0,-2.0,1.0
1.0,3.0,1.0,4.0
4.0,5.0,7.0,9.0
-9.0,-20.0,-13.0,-29.0
-5.0,-7.0,3.0,4.0
-2.0,-9.0,1.0,4.0
-19.0,-11.0,7.0,4.0
-3.0,-1.0,1.0,0.0
-5.0,12.0,-13.0,31.0
9.0,-11.0,-4.0,5.0
-7.0,-3.0,-2.0,-1.0
5.0,3.0,-17.0,-10.0
1.0,3.0,-6.0,-17.0
2.0,9.0,-1.0,-4.0
-7.0,-3.0,-2.0,-1.0
-2.0,-5.0,1.0,2.0
3.0,-5.0,2.0,-3.0
-1.0,1.0,2.0,-3.0
-2.0,-1.0,-3.0,-2.0
-10.0,13.0,-7.0,9.0
13.0,-8.0,-8.0,5.0
3.0,1.0,-1.0,0.0
2.0,5.0,9.0,23.0
-3.0,-19.0,1.0,6.0
1.0,2.0,-1.0,-1.0
1.0,2.0,2.0,5.0
-1.0,3.0,1.0,-4.0
5.0,-2.0,8.0,-3.0
34.0,9.0,-19.0,-5.0
5.0,-6.0,1.0,-1.0
-2.0,-1.0,1.0,0.0
1.0,-1.0,1.0,0.0
3.0,-2.0,2.0,-1.0
-1.0,0.0,1.0,-1.0
-1.0,0.0,1.0,-1.0
2.0,1.0,-3.0,-1.0
1.0,1.0,0.0,1.0
5.0,-8.0,2.0,-3.0
-2.0,5.0,1.0,-3.0
-5.0,4.0,-19.0,15.0
-1.0,3.0,0.0,-1.0
3.0,-5.0,-4.0,7.0
-1.0,2.0,-4.0,7.0
5.0,3.0,13.0,8.0
-1.0,-3.0,2.0,5.0
0.0,-1.0,1.0,-1.0
-26.0,45.0,-11.0,19.0
-1.0,-5.0,1.0,4.0
32.0,-7.0,-9.0,2.0
-3.0,-2.0,2.0,1.0
-2.0,-1.0,5.0,2.0
-7.0,5.0,4.0,-3.0
2.0,5.0,1.0,3.0
5.0,-1.0,1.0,0.0
-7.0,3.0,2.0,-1.0
-1.0,-4.0,0.0,-1.0
2.0,1.0,3.0,2.0
-21.0,-8.0,-13.0,-5.0
4.0,-3.0,-1.0,1.0
-1.0,4.0,-3.0,11.0
1.0,0.0,-2.0,1.0
13.0,-4.0,10.0,-3.0
18.0,25.0,5.0,7.0
-3.0,-1.0,-2.0,-1.0
-1.0,5.0,-3.0,14.0
5.0,7.0,-3.0,-4.0
0.0,1.0,-1.0,0.0
-5.0,-2.0,3.0,1.0
-3.0,-4.0,4.0,5.0
-4.0,7.0,1.0,-2.0
4.0,-13.0,1.0,-3.0
-1.0,-1.0,-1.0,-2.0
-2.0,7.0,-5.0,17.0
3.0,-1.0,-2.0,1.0
1.0,-3.0,2.0,-5.0
7.0,-5.0,-4.0,3.0
-2.0,3.0,5.0,-8.0
1.0,4.0,1.0,5.0
-2.0,-5.0,1.0,2.0
18.0,23.0,7.0,9.0
-11.0,-3.0,-7.0,-2.0
3.0,1.0,5.0,2.0
-5.0,-2.0,3.0,1.0
-1.0,9.0,-1.0,8.0
-2.0,5.0,-1.0,2.0
5.0,2.0,-3.0,-1.0
0.0,1.0,-1.0,4.0
-37.0,-54.0,-13.0,-19.0
23.0,5.0,-14.0,-3.0
-1.0,0.0,1.0,-1.0
-3.0,-1.0,-2.0,-1.0
3.0,-7.0,1.0,-2.0
43.0,-31.0,-18.0,13.0
-18.0,11.0,-23.0,14.0
-3.0,5.0,1.0,-2.0
4.0,-1.0,1.0,0.0
13.0,8.0,21.0,13.0
3.0,-2.0,2.0,-1.0
7.0,5.0,4.0,3.0
-18.0,7.0,-13.0,5.0
18.0,-13.0,-11.0,8.0
2.0,1.0,-1.0,0.0
-2.0,-3.0,1.0,1.0
1.0,1.0,1.0,2.0
5.0,-8.0,7.0,-11.0
2.0,-3.0,1.0,-1.0
5.0,8.0,3.0,5.0
-1.0,0.0,-7.0,-1.0
-21.0,-8.0,8.0,3.0
-2.0,5.0,3.0,-8.0
5.0,13.0,13.0,34.0
148.0,41.0,83.0,23.0
-1.0,4.0,-1.0,3.0
-8.0,5.0,-5.0,3.0
121.0,-85.0,-37.0,26.0
19.0,7.0,8.0,3.0
-19.0,-11.0,7.0,4.0
2.0,-5.0,1.0,-2.0
-50.0,21.0,-31.0,13.0
0.0,-1.0,1.0,-2.0
-1.0,1.0,0.0,-1.0
-2.0,1.0,-3.0,1.0
-7.0,3.0,2.0,-1.0
-5.0,-13.0,-3.0,-8.0
2.0,-3.0,5.0,-7.0
-1.0,4.0,1.0,-5.0
-17.0,-13.0,4.0,3.0
-9.0,2.0,-14.0,3.0
1.0,-3.0,0.0,1.0
7.0,2.0,-4.0,-1.0
2.0,3.0,-3.0,-4.0
5.0,8.0,-2.0,-3.0
-17.0,11.0,-31.0,20.0
-9.0,4.0,11.0,-5.0
17.0,10.0,39.0,23.0
0.0,-1.0,1.0,0.0
3.0,4.0,5.0,7.0
1.0,3.0,0.0,1.0
3.0,2.0,-2.0,-1.0
9.0,25.0,5.0,14.0
22.0,9.0,17.0,7.0
-1.0,0.0,-1.0,-1.0
3.0,-1.0,-5.0,2.0
9.0,5.0,16.0,9.0
-1.0,-4.0,1.0,3.0
-5.0,4.0,-9.0,7.0
1.0,2.0,-1.0,-1.0
-2.0,-1.0,-3.0,-2.0
4.0,1.0,3.0,1.0
-1.0,4.0,-1.0,3.0
5.0,6.0,4.0,5.0
-22.0,9.0,-5.0,2.0
5.0,-4.0,4.0,-3.0
-3.0,-1.0,1.0,0.0
11.0,52.0,-7.0,-33.0
2.0,1.0,3.0,2.0
-1.0,-1.0,-4.0,-5.0
-3.0,8.0,-2.0,5.0
7.0,11.0,19.0,30.0
-3.0,4.0,5.0,-7.0
-8.0,-19.0,-5.0,-12.0
-1.0,-1.0,1.0,0.0
-8.0,-13.0,5.0,8.0
-5.0,7.0,2.0,-3.0
-21.0,8.0,-8.0,3.0
7.0,-4.0,-5.0,3.0
-1.0,0.0,-2.0,-1.0
1.0,0.0,4.0,1.0
-1.0,4.0,-1.0,3.0
-2.0,1.0,1.0,-1.0
-2.0,3.0,1.0,-2.0
2.0,5.0,3.0,8.0
-13.0,4.0,-10.0,3.0
-4.0,-7.0,-9.0,-16.0
1.0,-1.0,1.0,0.0
2.0,1.0,-1.0,0.0
-29.0,-40.0,8.0,11.0
-4.0,1.0,19.0,-5.0
5.0,-3.0,-18.0,11.0
-7.0,5.0,4.0,-3.0
-19.0,-12.0,8.0,5.0
-13.0,9.0,-3.0,2.0
1.0,3.0,3.0,10.0
10.0,-3.0,27.0,-8.0
2.0,-5.0,-3.0,8.0
1.0,-2.0,1.0,-1.0
9.0,7.0,5.0,4.0
5.0,2.0,-3.0,-1.0
-3.0,10.0,-7.0,23.0
-24.0,7.0,17.0,-5.0
3.0,2.0,4.0,3.0
-3.0,1.0,-1.0,0.0
1.0,-2.0,-2.0,5.0
-2.0,-1.0,-5.0,-3.0
55.0,21.0,-21.0,-8.0
1.0,-2.0,0.0,1.0
-6.0,1.0,5.0,-1.0
2.0,1.0,7.0,4.0
-19.0,30.0,12.0,-19.0
3.0,-10.0,1.0,-3.0
4.0,-7.0,3.0,-5.0
5.0,-2.0,-2.0,1.0
-2.0,-1.0,-1.0,-1.0
11.0,-8.0,7.0,-5.0
-1.0,3.0,2.0,-7.0
2.0,3.0,1.0,2.0
1.0,-1.0,0.0,1.0
-1.0,-1.0,3.0,2.0
-11.0,4.0,-25.0,9.0
-1.0,-1.0,-8.0,-9.0
41.0,-147.0,12.0,-43.0
-1.0,-2.0,-1.0,-3.0
3.0,5.0,10.0,17.0
-1.0,-1.0,0.0,-1.0
3.0,7.0,-1.0,-2.0
-1.0,-2.0,2.0,3.0
-1.0,0.0,4.0,-1.0
-11.0,7.0,-8.0,5.0
0.0,1.0,-1.0,1.0
0.0,-1.0,1.0,0.0
-8.0,-3.0,3.0,1.0
1.0,-3.0,-1.0,4.0
-1.0,1.0,0.0,-1.0
11.0,4.0,8.0,3.0
-14.0,-3.0,-9.0,-2.0
-4.0,3.0,9.0,-7.0
14.0,-9.0,-3.0,2.0
