val1,val2,val3,val4,num_moves_Q_learning_needs,first_move_by_Q_learning
-17.0,99.0,-96.0,559.0,7,0
-359.0,108.0,-123.0,37.0,7,1
-503.0,54.0,-177.0,19.0,7,1
-8.0,-99.0,-69.0,-854.0,9,2
-5120.0,-17169.0,-16911.0,-56708.0,11,2
-17.0,3.0,45.0,-8.0,4,1
10306.0,29169.0,-32727.0,-92627.0,12,2
-71.0,-21.0,-27.0,-8.0,4,3
559.0,-99.0,96.0,-17.0,7,1
78157.0,29715.0,478011.0,181738.0,-1,0
-35.0,408.0,3.0,-35.0,9,0
1531.0,-168.0,483.0,-53.0,9,1
-2226914.0,-14150595.0,675501.0,4292371.0,-1,0
-251.0,828.0,87.0,-287.0,7,0
209008.0,-23649.0,34353.0,-3887.0,-1,1
4348.0,-1377.0,24465.0,-7748.0,11,1
-8.0,21.0,27.0,-71.0,4,0
1839727.0,-648339.0,545523.0,-192248.0,16,1
1.0,-6.0,0.0,1.0,2,0
1459.0,-4917.0,435.0,-1466.0,8,0
-215.0,-81.0,-69.0,-26.0,6,3
1972.0,-6537.0,597.0,-1979.0,8,0
-10349.0,-66033.0,-3828.0,-24425.0,11,2
1126.0,93.0,3717.0,307.0,10,3
73.0,-246.0,411.0,-1385.0,7,0
-314.0,-1995.0,-1983.0,-12599.0,10,2
343.0,-975.0,-108.0,307.0,7,0
-475847.0,141204.0,141210.0,-41903.0,12,1
10261.0,-3636.0,3045.0,-1079.0,9,1
91.0,-300.0,-519.0,1711.0,7,0
-251.0,27.0,1413.0,-152.0,8,1
199.0,-69.0,672.0,-233.0,7,1
3232.0,37809.0,-1137.0,-13301.0,12,2
-2195.0,12936.0,-7251.0,42733.0,11,0
-305.0,3564.0,-54.0,631.0,10,0
-35.0,-12.0,3.0,1.0,5,3
1.0,12.0,3.0,37.0,5,2
-3734.0,1131.0,-23061.0,6985.0,10,1
335800.0,99339.0,-52659.0,-15578.0,13,3
-161.0,-426.0,1014.0,2683.0,8,2
-4355.0,-14691.0,-1299.0,-4382.0,10,2
-458.0,1455.0,147.0,-467.0,8,0
-7226.0,24357.0,19005.0,-64061.0,10,0
-5732.0,-18201.0,981.0,3115.0,10,2
4672.0,831.0,1473.0,262.0,9,3
1.0,0.0,0.0,1.0,0,0
19.0,6.0,60.0,19.0,4,3
-287.0,-33.0,87.0,10.0,6,3
21385.0,67617.0,60492.0,191269.0,13,2
10117.0,34215.0,1605.0,5428.0,10,2
1.0,-3.0,0.0,1.0,1,0
181.0,-57.0,2226.0,-701.0,9,1
10363807.0,3075393.0,34235715.0,10159228.0,-1,1
-2735.0,486.0,-816.0,145.0,8,1
-89.0,-33.0,-240.0,-89.0,5,3
613.0,-234.0,186.0,-71.0,6,1
-8.0,-3.0,51.0,19.0,4,3
-211850.0,80919.0,669171.0,-255599.0,-1,2
3990853.0,631989.0,1180650.0,186967.0,-1,2
-161.0,423.0,-432.0,1135.0,7,0
-89.0,27.0,-567.0,172.0,6,1
1.0,0.0,12.0,1.0,4,3
10.0,-27.0,3.0,-8.0,3,0
6823.0,2526.0,732.0,271.0,10,3
1594.0,591.0,561.0,208.0,7,3
379.0,-120.0,1077.0,-341.0,7,1
343.0,108.0,-1083.0,-341.0,7,3
181.0,-522.0,-69.0,199.0,7,0
-161.0,-57.0,-1014.0,-359.0,7,3
451.0,-2538.0,51.0,-287.0,9,0
1144.0,-435.0,-405.0,154.0,7,1
-197.0,21.0,75.0,-8.0,6,1
8299.0,2919.0,1359.0,478.0,10,3
-503.0,1695.0,192.0,-647.0,7,0
-1592.0,483.0,501.0,-152.0,7,1
-11654.0,3477.0,4431.0,-1322.0,9,1
-71.0,-234.0,-27.0,-89.0,5,2
-8.0,-21.0,-3.0,-8.0,3,2
649.0,192.0,-4134.0,-1223.0,8,3
-101735.0,-30096.0,340986.0,100873.0,12,3
1.0,0.0,3.0,1.0,1,3
415.0,-48.0,147.0,-17.0,7,1
1288.0,-4245.0,4317.0,-14228.0,9,0
6274.0,537.0,2325.0,199.0,10,3
10.0,-33.0,-3.0,10.0,3,0
-4193.0,-1272.0,1368.0,415.0,10,3
19.0,-54.0,6.0,-17.0,4,0
-5327.0,-16827.0,573.0,1810.0,10,2
-17.0,3.0,45.0,-8.0,4,1
-341.0,1083.0,-4200.0,13339.0,11,0
667.0,-4110.0,2106.0,-12977.0,10,0
514.0,1461.0,1707.0,4852.0,9,2
-134.0,-351.0,-381.0,-998.0,7,2
-7991.0,20934.0,-660.0,1729.0,12,0
-3932.0,10437.0,-10413.0,27640.0,11,0
8191.0,-27624.0,51777.0,-174617.0,13,0
-135458.0,14571.0,24087.0,-2591.0,14,1
4258.0,465.0,1575.0,172.0,9,3
2611.0,774.0,-786.0,-233.0,8,3
-143.0,384.0,-483.0,1297.0,7,0
3538.0,-621.0,9993.0,-1754.0,9,1
11854.0,-3747.0,40029.0,-12653.0,12,1
22762.0,75153.0,76881.0,253837.0,12,2
-341.0,120.0,-54.0,19.0,6,1
-7226.0,-2673.0,-40677.0,-15047.0,10,3
10243.0,1755.0,3105.0,532.0,10,3
-3293.0,30864.0,-993.0,9307.0,11,0
-29834.0,3207.0,-11061.0,1189.0,10,1
-2690.0,7047.0,-873.0,2287.0,10,0
-791.0,2133.0,-234.0,631.0,7,0
-26.0,81.0,-87.0,271.0,6,0
19.0,-3.0,-6.0,1.0,3,1
1.0,6.0,3.0,19.0,3,2
5626.0,-14739.0,-15171.0,39745.0,10,0
19.0,-3.0,-63.0,10.0,4,1
1.0,6.0,0.0,1.0,2,2
-3491.0,-1053.0,-21987.0,-6632.0,10,3
-791.0,-2613.0,-234.0,-773.0,7,2
73567.0,-228615.0,-194775.0,605278.0,-1,0
28009.0,-8352.0,-10386.0,3097.0,10,1
-4454.0,1317.0,-1647.0,487.0,8,1
-47447.0,-17715.0,-14364.0,-5363.0,11,3
4086406.0,-11618889.0,-1514397.0,4305889.0,-1,3
55.0,-156.0,171.0,-485.0,7,0
19.0,120.0,3.0,19.0,5,2
9334.0,-26985.0,1083.0,-3131.0,12,0
1126.0,-3471.0,-339.0,1045.0,10,0
-89.0,-27.0,-234.0,-71.0,5,3
811.0,300.0,246.0,91.0,6,3
19.0,-54.0,6.0,-17.0,4,0
334.0,-2031.0,1101.0,-6695.0,10,0
1.0,0.0,-9.0,1.0,3,1
-7190.0,45687.0,2487.0,-15803.0,12,0
-4255676.0,1290873.0,-1618005.0,490789.0,14,1
433.0,2445.0,2748.0,15517.0,11,2
-2105.0,6939.0,786.0,-2591.0,9,0
-71.0,21.0,27.0,-8.0,4,1
928.0,-99.0,75.0,-8.0,9,1
55.0,186.0,-21.0,-71.0,5,2
1711.0,519.0,300.0,91.0,7,3
-989.0,174.0,-3075.0,541.0,9,1
1549.0,-9540.0,8721.0,-53711.0,11,0
21448.0,-8157.0,60981.0,-23192.0,11,1
-1493.0,234.0,453.0,-71.0,7,1
18100.0,-48891.0,-3189.0,8614.0,13,0
7372.0,42045.0,2727.0,15553.0,10,2
-26.0,159.0,-9.0,55.0,6,0
199.0,-522.0,-69.0,181.0,7,0
-953.0,-156.0,336.0,55.0,8,3
6148.0,-20283.0,20607.0,-67985.0,12,0
-35.0,-6.0,6.0,1.0,4,3
109.0,-360.0,294.0,-971.0,6,0
-39689.0,-12033.0,-253092.0,-76733.0,13,3
-512.0,87.0,153.0,-26.0,7,1
172.0,-51.0,27.0,-8.0,5,1
1.0,-3.0,3.0,-8.0,2,0
-188.0,-33.0,57.0,10.0,5,3
115975.0,388986.0,313509.0,1051525.0,13,2
482311.0,-178860.0,156534.0,-58049.0,14,1
-143.0,384.0,-483.0,1297.0,7,0
-251.0,-828.0,-1593.0,-5255.0,9,2
514.0,-165.0,81.0,-26.0,7,1
-71.0,27.0,21.0,-8.0,4,1
1045.0,309.0,3321.0,982.0,8,3
-84365.0,-268032.0,-244092.0,-775493.0,14,2
1.0,3.0,9.0,28.0,4,2
1.0,0.0,9.0,1.0,3,3
-714653.0,-6696729.0,211329.0,1980280.0,-1,3
-7145.0,-18768.0,1227.0,3223.0,11,2
-1223.0,-3477.0,-465.0,-1322.0,8,2
8731.0,-23106.0,-939.0,2485.0,11,0
36172.0,-112383.0,-10701.0,33247.0,12,0
-84986.0,-15123.0,-287271.0,-51119.0,12,3
-26.0,3.0,147.0,-17.0,6,1
1.0,3.0,15.0,46.0,6,2
-179.0,-474.0,-54.0,-143.0,6,2
487.0,186.0,144.0,55.0,6,3
10.0,33.0,33.0,109.0,4,2
-35.0,6.0,-6.0,1.0,4,1
-8990.0,-2667.0,-2727.0,-809.0,8,3
19.0,-6.0,168.0,-53.0,6,1
-53.0,168.0,-6.0,19.0,6,0
-8.0,-51.0,3.0,19.0,4,2
-17.0,-108.0,-99.0,-629.0,7,2
-989.0,300.0,-300.0,91.0,6,1
-683.0,-1815.0,-4206.0,-11177.0,11,2
-8.0,3.0,45.0,-17.0,4,1
631.0,2001.0,2004.0,6355.0,9,2
-64367.0,169290.0,-212586.0,559117.0,12,0
2611594.0,968451.0,-296019.0,-109772.0,-1,3
19.0,-165.0,-54.0,469.0,7,0
811.0,-300.0,-2679.0,991.0,7,1
-11681.0,-2049.0,2058.0,361.0,11,3
37.0,117.0,6.0,19.0,5,2
1.0,-6.0,-3.0,19.0,3,0
-1853.0,-11805.0,-21942.0,-139787.0,13,2
19.0,54.0,-6.0,-17.0,4,2
19.0,3.0,120.0,19.0,5,3
-13002002.0,-2282205.0,-3877137.0,-680543.0,-1,0
-48239.0,-17889.0,-274797.0,-101906.0,12,3
10.0,3.0,-57.0,-17.0,4,3
406297.0,153570.0,-1347516.0,-509327.0,-1,1
-3230.0,-507.0,-567.0,-89.0,8,3
-39716.0,104151.0,-234027.0,613711.0,14,0
73.0,-465.0,192.0,-1223.0,7,0
-47609.0,128601.0,150300.0,-405989.0,13,0
-17.0,147.0,3.0,-26.0,6,0
7165.0,-1128.0,22632.0,-3563.0,10,1
136.0,15.0,9.0,1.0,8,3
6499.0,-1140.0,1944.0,-341.0,10,1
-26.0,-9.0,3.0,1.0,4,3
-33146.0,-5259.0,-10431.0,-1655.0,10,3
-53.0,-6.0,9.0,1.0,5,3
-152099.0,-24627.0,45030.0,7291.0,13,3
-17.0,-45.0,-3.0,-8.0,4,2
1432.0,-531.0,507.0,-188.0,7,1
-8.0,-3.0,27.0,10.0,3,3
-2179493.0,660129.0,689196.0,-208745.0,15,1
1.0,-21.0,0.0,1.0,7,0
2278.0,-717.0,12807.0,-4031.0,10,1
-11168.0,4263.0,-30135.0,11503.0,10,1
2404.0,-423.0,8127.0,-1430.0,9,1
145.0,486.0,54.0,181.0,6,2
-5255.0,-1593.0,-16593.0,-5030.0,10,3
40987.0,-12984.0,4713.0,-1493.0,11,1
5032.0,-16971.0,891.0,-3005.0,10,0
1604242.0,612765.0,5377353.0,2053963.0,-1,0
307.0,-1014.0,888.0,-2933.0,8,0
55.0,-6.0,156.0,-17.0,6,1
76735.0,-28983.0,224007.0,-84608.0,-1,3
865.0,5043.0,153.0,892.0,10,2
127.0,-429.0,807.0,-2726.0,8,0
1.0,0.0,3.0,1.0,1,3
-2636.0,-975.0,903.0,334.0,9,3
-8.0,27.0,-27.0,91.0,4,0
-1529.0,-240.0,-567.0,-89.0,7,3
-8.0,-27.0,3.0,10.0,3,2
19.0,111.0,-6.0,-35.0,5,2
-17.0,-3.0,-45.0,-8.0,4,3
-17.0,54.0,-6.0,19.0,4,0
-4454.0,11715.0,1317.0,-3464.0,9,0
19.0,117.0,6.0,37.0,5,2
-287.0,828.0,87.0,-251.0,7,0
-3014.0,7893.0,1065.0,-2789.0,10,0
-53.0,-168.0,-312.0,-989.0,8,2
-10961.0,-36333.0,-31107.0,-103112.0,12,2
19.0,-51.0,60.0,-161.0,5,0
1459.0,-3942.0,-540.0,1459.0,8,0
-791.0,-234.0,-240.0,-71.0,6,3
3268.0,20637.0,10779.0,68068.0,11,2
51652.0,-15279.0,171291.0,-50669.0,-1,0
-2915.0,918.0,-1032.0,325.0,8,1
19.0,111.0,108.0,631.0,7,2
1288.0,-381.0,-3411.0,1009.0,8,1
235.0,-27.0,618.0,-71.0,7,1
-134.0,-51.0,-21.0,-8.0,5,3
339823.0,-890253.0,-58365.0,152902.0,-1,3
-1547.0,4467.0,489.0,-1412.0,10,0
-1475.0,-4191.0,-3864.0,-10979.0,9,2
-103247.0,30804.0,-650013.0,193933.0,13,1
-791.0,-240.0,2139.0,649.0,7,3
4483.0,-12663.0,1443.0,-4076.0,10,0
71065.0,24348.0,21438.0,7345.0,12,3
271.0,-48.0,909.0,-161.0,7,1
-458.0,147.0,81.0,-26.0,7,1
779581.0,-232548.0,290484.0,-86651.0,14,1
478.0,51.0,-75.0,-8.0,7,3
2953.0,-9954.0,507.0,-1709.0,9,0
1225.0,4128.0,-192.0,-647.0,8,2
-71.0,-825.0,21.0,244.0,8,2
13285.0,-75771.0,-4914.0,28027.0,11,0
73.0,-6.0,426.0,-35.0,8,1
253.0,-1491.0,2961.0,-17450.0,12,0
5176.0,915.0,32589.0,5761.0,12,3
-3374.0,9591.0,-1023.0,2908.0,9,0
19.0,-51.0,60.0,-161.0,5,0
-341.0,-102.0,-1140.0,-341.0,8,3
-359.0,-123.0,-969.0,-332.0,8,3
-1313.0,3732.0,-222.0,631.0,10,0
397.0,-2319.0,63.0,-368.0,8,0
-19151.0,111891.0,-59619.0,348328.0,14,0
4501.0,801.0,-1461.0,-260.0,10,3
6112.0,20601.0,19383.0,65332.0,11,2
1.0,0.0,-12.0,1.0,4,1
-953.0,-2523.0,-3015.0,-7982.0,10,2
73.0,27.0,684.0,253.0,7,3
-1952.0,6543.0,-6447.0,21610.0,9,0
127.0,-48.0,426.0,-161.0,6,1
1.0,3.0,3.0,10.0,2,2
-12977.0,4803.0,-34119.0,12628.0,10,1
10.0,-3.0,-3.0,1.0,2,1
-3734.0,657.0,-12333.0,2170.0,9,1
-53.0,-9.0,-153.0,-26.0,6,3
241507.0,26337.0,89553.0,9766.0,14,3
-3635.0,12186.0,-1101.0,3691.0,9,0
-611.0,3567.0,-216.0,1261.0,9,0
-1322.0,489.0,-4431.0,1639.0,8,1
-24083.0,-64392.0,-3810.0,-10187.0,14,2
-119753.0,-338694.0,-378027.0,-1069163.0,-1,0
-1961.0,-741.0,741.0,280.0,8,3
18019.0,5670.0,-6804.0,-2141.0,10,3
-14282.0,37527.0,5295.0,-13913.0,10,0
27712.0,-8721.0,4401.0,-1385.0,10,1
27028.0,-72885.0,-4803.0,12952.0,11,0
28.0,3.0,93.0,10.0,5,3
-1979.0,-597.0,-5337.0,-1610.0,8,3
-1403.0,534.0,423.0,-161.0,7,1
-8783.0,-23094.0,-3354.0,-8819.0,10,2
-6839.0,-1083.0,2166.0,343.0,9,3
1.0,-3.0,3.0,-8.0,2,0
8686.0,3057.0,591.0,208.0,11,3
-893087.0,2338695.0,-264945.0,693802.0,14,0
235.0,27.0,1497.0,172.0,8,3
-244763.0,38877.0,90597.0,-14390.0,12,1
325.0,1032.0,1032.0,3277.0,8,2
-143.0,-54.0,-45.0,-17.0,5,3
51715.0,-16758.0,19272.0,-6245.0,12,1
1099.0,3177.0,-174.0,-503.0,9,2
-8.0,21.0,3.0,-8.0,3,0
4501.0,-25545.0,12702.0,-72089.0,-1,2
-172529.0,52020.0,51039.0,-15389.0,11,1
-377.0,-987.0,-144.0,-377.0,7,2
91.0,246.0,27.0,73.0,5,2
2620.0,8709.0,6891.0,22906.0,11,2
-2987.0,-474.0,-1128.0,-179.0,8,3
-287.0,774.0,-828.0,2233.0,8,0
-147455.0,26244.0,16176.0,-2879.0,-1,2
181.0,-57.0,54.0,-17.0,5,1
-845.0,-2268.0,-288.0,-773.0,10,2
-7748.0,-47865.0,1221.0,7543.0,12,2
-57941.0,-17286.0,-153306.0,-45737.0,12,3
-287.0,87.0,-894.0,271.0,7,1
28009.0,-10386.0,75675.0,-28061.0,11,1
28153.0,-92811.0,-9954.0,32815.0,11,0
-809.0,4545.0,144.0,-809.0,9,0
172.0,51.0,-27.0,-8.0,5,3
-170.0,63.0,-27.0,10.0,5,1
-63503.0,18945.0,10314.0,-3077.0,11,1
-7901.0,-1404.0,2538.0,451.0,10,3
75907.0,-709473.0,-214689.0,2006614.0,-1,1
28.0,-159.0,3.0,-17.0,6,0
905626.0,272631.0,-335193.0,-100907.0,-1,1
1153.0,198.0,3360.0,577.0,10,3
-188.0,57.0,-33.0,10.0,5,1
-6479.0,1932.0,2049.0,-611.0,9,1
-6317.0,16950.0,1026.0,-2753.0,10,0
5185.0,13581.0,17349.0,45442.0,12,2
28.0,3.0,9.0,1.0,4,3
36811.0,-5961.0,6552.0,-1061.0,11,1
-71.0,858.0,-12.0,145.0,10,0
-161.0,51.0,-543.0,172.0,6,1
-17.0,-309.0,6.0,109.0,9,2
559.0,60.0,1854.0,199.0,8,3
-8.0,3.0,-27.0,10.0,3,1
29854.0,184251.0,3255.0,20089.0,14,2
-53.0,18.0,-162.0,55.0,8,1
-134.0,-1257.0,-21.0,-197.0,8,2
1.0,6.0,6.0,37.0,4,2
-26.0,3.0,-9.0,1.0,4,1
1085041.0,-405486.0,3425388.0,-1280087.0,-1,3
-134.0,-1257.0,-21.0,-197.0,8,2
-989.0,9213.0,168.0,-1565.0,11,0
1.0,-3.0,0.0,1.0,1,0
-8.0,69.0,3.0,-26.0,5,0
1.0,0.0,-6.0,1.0,2,1
-2726.0,-309.0,1041.0,118.0,9,3
37.0,6.0,6.0,1.0,4,3
-18953.0,120924.0,-6678.0,42607.0,12,0
-70469.0,-7986.0,-11586.0,-1313.0,-1,1
-233.0,624.0,-612.0,1639.0,8,0
109.0,33.0,360.0,109.0,5,3
-8.0,-27.0,-21.0,-71.0,4,2
-89.0,294.0,-834.0,2755.0,8,0
352.0,-1113.0,105.0,-332.0,7,0
-2177.0,6297.0,-828.0,2395.0,9,0
-4193.0,447.0,-11913.0,1270.0,10,1
2179.0,-657.0,-660.0,199.0,7,1
1.0,0.0,6.0,1.0,2,3
2296.0,-21477.0,-867.0,8110.0,11,0
30313.0,10737.0,3306.0,1171.0,13,3
450829.0,-1425492.0,167172.0,-528587.0,14,0
-2231.0,5850.0,-14217.0,37279.0,11,0
-35.0,204.0,216.0,-1259.0,8,0
-809.0,240.0,300.0,-89.0,6,1
37.0,225.0,12.0,73.0,7,2
69463.0,440805.0,10905.0,69202.0,14,2
1981.0,6543.0,5352.0,17677.0,9,2
-339596.0,-110217.0,126537.0,41068.0,-1,2
1.0,0.0,3.0,1.0,1,3
2773.0,951.0,-312.0,-107.0,11,3
1.0,-3.0,0.0,1.0,1,0
271.0,-81.0,87.0,-26.0,6,1
60355.0,203871.0,22344.0,75475.0,13,2
4231.0,13380.0,1281.0,4051.0,9,2
-467.0,1227.0,51.0,-134.0,8,0
-8.0,-21.0,-3.0,-8.0,3,2
199.0,63.0,60.0,19.0,5,3
-152.0,-885.0,45.0,262.0,7,2
739.0,252.0,-261.0,-89.0,9,3
-2033.0,612.0,774.0,-233.0,8,1
-17693.0,56226.0,-56070.0,178183.0,-1,2
-17.0,-6.0,3.0,1.0,3,3
-3734.0,-1131.0,657.0,199.0,8,3
26812.0,4257.0,-10197.0,-1619.0,10,3
-5057.0,-28467.0,-828.0,-4661.0,11,2
-3293.0,8886.0,1227.0,-3311.0,9,0
9289.0,-31140.0,26868.0,-90071.0,12,0
28.0,9.0,3.0,1.0,4,3
61174.0,-21663.0,160239.0,-56744.0,13,1
9208.0,-24123.0,-3477.0,9109.0,10,0
1144.0,435.0,405.0,154.0,7,3
352.0,-2169.0,105.0,-647.0,8,0
-647.0,105.0,-228.0,37.0,7,1
577.0,-1905.0,1668.0,-5507.0,9,0
127.0,45.0,-48.0,-17.0,5,3
-584.0,-177.0,-1719.0,-521.0,10,3
2170.0,-5823.0,657.0,-1763.0,8,0
-215.0,-69.0,-726.0,-233.0,7,3
-260.0,879.0,21.0,-71.0,8,0
-71.0,6.0,-12.0,1.0,6,1
55.0,-327.0,183.0,-1088.0,10,0
-179.0,63.0,483.0,-170.0,6,1
181.0,54.0,-57.0,-17.0,5,3
-377.0,144.0,-144.0,55.0,6,1
1369.0,-405.0,4347.0,-1286.0,8,1
-35423.0,93747.0,-13389.0,35434.0,12,0
1117.0,333.0,10479.0,3124.0,10,3
-53.0,9.0,-6.0,1.0,5,1
-1403.0,246.0,-519.0,91.0,7,1
514.0,-3249.0,81.0,-512.0,9,0
-17.0,-105.0,-45.0,-278.0,6,2
14329.0,4509.0,43791.0,13780.0,-1,3
28.0,-93.0,-3.0,10.0,5,0
-6479.0,1137.0,1020.0,-179.0,9,1
-8.0,45.0,3.0,-17.0,4,0
-53.0,-153.0,-9.0,-26.0,6,2
-19961.0,3546.0,-3552.0,631.0,10,1
199.0,-534.0,60.0,-161.0,6,0
631.0,-240.0,234.0,-89.0,6,1
4474.0,-15123.0,14745.0,-49841.0,10,0
73.0,27.0,27.0,10.0,4,3
55.0,-159.0,174.0,-503.0,7,0
-107.0,630.0,9.0,-53.0,9,0
-1787147.0,4820427.0,-5899431.0,15912388.0,-1,2
1.0,18.0,3.0,55.0,7,2
-1772.0,561.0,-657.0,208.0,7,1
-11681.0,4329.0,-30723.0,11386.0,10,1
298.0,1005.0,51.0,172.0,7,2
1.0,-6.0,9.0,-53.0,5,0
-1458296.0,-516375.0,-155625.0,-55106.0,-1,1
982.0,-309.0,2571.0,-809.0,8,1
1828.0,309.0,-633.0,-107.0,10,3
559.0,177.0,60.0,19.0,7,3
-8.0,-51.0,51.0,325.0,6,2
-66860.0,20241.0,-21081.0,6382.0,11,1
-8756.0,23235.0,-23511.0,62389.0,12,0
1315.0,399.0,-234.0,-71.0,7,3
-1880.0,5307.0,717.0,-2024.0,9,0
271.0,-1530.0,-48.0,271.0,8,0
-63287.0,11106.0,-171096.0,30025.0,12,1
-28772.0,-82989.0,-10983.0,-31679.0,12,2
-3743.0,-1185.0,657.0,208.0,8,3
1.0,-9.0,0.0,1.0,3,0
-22895.0,-8112.0,-8532.0,-3023.0,10,3
-35.0,321.0,-111.0,1018.0,8,0
39898.0,-113235.0,104523.0,-296648.0,13,0
107227.0,32049.0,34752.0,10387.0,13,3
-23687.0,8784.0,8346.0,-3095.0,10,1
1.0,9.0,3.0,28.0,4,2
-2852.0,-16209.0,1077.0,6121.0,10,2
-80585.0,-30012.0,-250887.0,-93437.0,13,3
-53.0,-165.0,9.0,28.0,6,2
-26.0,-243.0,3.0,28.0,7,2
-6659.0,-2097.0,18837.0,5932.0,10,3
253.0,45.0,-45.0,-8.0,6,3
-14741.0,92820.0,-5463.0,34399.0,11,0
73.0,-225.0,-12.0,37.0,7,0
-287.0,-33.0,-774.0,-89.0,7,3
37.0,105.0,-339.0,-962.0,8,2
5833.0,19521.0,-2178.0,-7289.0,-1,1
10.0,147.0,-3.0,-44.0,7,2
-503.0,-57.0,-150.0,-17.0,7,3
-1466.0,-519.0,435.0,154.0,7,3
-9773.0,25857.0,-1674.0,4429.0,11,0
12799.0,-3789.0,-4746.0,1405.0,9,1
-1322.0,-7443.0,-465.0,-2618.0,9,2
16606.0,-94305.0,6339.0,-35999.0,12,0
685.0,-216.0,-1944.0,613.0,8,1
19.0,51.0,-3.0,-8.0,4,2
4186.0,14031.0,1563.0,5239.0,10,2
